"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.828954454E1,4.605817856E0,5.530681749E-1,1.130292630E1,1.221783882E1
1.829959754E1,3.031948546E0,4.766058169E-1,6.266685548E0,6.977908916E0
1.830965054E1,1.359944539E0,7.805828974E-1,1.399925169E0,2.102034559E0
1.831970354E1,1.389561564E-2,1.093492842E0,-3.520978088E0,3.686896579E0
1.832975654E1,-1.108812182E0,1.012531929E0,-8.004265201E0,8.143890150E0
1.833980954E1,-2.048807062E0,5.474792600E-1,-1.125972123E1,1.145769026E1
1.834986254E1,-2.856848119E0,-1.730036891E-1,-1.326759193E1,1.357278553E1
1.835991554E1,-3.665613938E0,-1.122062850E0,-1.449719823E1,1.499548289E1
1.836996854E1,-4.242028656E0,-2.008705103E0,-1.505230014E1,1.576710002E1
1.838002154E1,-4.225384557E0,-2.520795479E0,-1.456592173E1,1.537447106E1
1.839007454E1,-3.602190944E0,-2.626987639E0,-1.352718960E1,1.424295271E1
1.840012754E1,-2.956873513E0,-2.100142399E0,-1.289537923E1,1.339568978E1
1.841018054E1,-2.794645731E0,-1.313848015E0,-1.239429858E1,1.277320941E1
1.842023354E1,-3.258417056E0,-6.254482993E-1,-1.180450982E1,1.226192967E1
1.843028654E1,-4.156256727E0,4.521863826E-2,-1.123424959E1,1.197851737E1
1.844033954E1,-4.971064181E0,8.242374786E-1,-1.062187888E1,1.175649426E1
1.845039254E1,-5.632696513E0,1.373478797E0,-9.931590511E0,1.150000887E1
1.846044554E1,-5.984377883E0,1.962929006E0,-9.308498932E0,1.123895108E1
1.847049854E1,-5.985537386E0,2.413695830E0,-8.536064787E0,1.070126102E1
1.848055154E1,-5.587721484E0,2.739684535E0,-7.696110504E0,9.897404692E0
1.849060454E1,-5.035671237E0,3.157548200E0,-7.302927936E0,9.415989161E0
1.850065754E1,-4.514628773E0,3.540023054E0,-7.164567611E0,9.178489268E0
1.851071054E1,-3.848691722E0,3.582042900E0,-7.142725922E0,8.869159650E0
1.852076354E1,-3.157738819E0,3.570663926E0,-6.842220553E0,8.338881065E0
1.853081654E1,-2.722478811E0,3.529734001E0,-6.817230138E0,8.145277143E0
1.854086954E1,-2.519033128E0,3.305420191E0,-6.852280687E0,8.014055225E0
1.855092254E1,-2.508823889E0,2.962173137E0,-7.098725624E0,8.090770822E0
1.856097554E1,-2.697611772E0,2.428304368E0,-7.304818341E0,8.156846350E0
1.857102292E1,-2.856899282E0,1.720578143E0,-7.169420215E0,7.907139108E0
1.858107592E1,-3.096825450E0,1.168482433E0,-7.382437205E0,8.090491837E0
1.859112892E1,-3.044508365E0,9.042673691E-1,-7.518187333E0,8.161487085E0
1.860118192E1,-2.315442727E0,9.778545780E-1,-6.638907017E0,7.098771794E0
1.861123492E1,-1.499995587E0,1.046806845E0,-5.386456813E0,5.688559425E0
1.862128792E1,-1.427471986E0,5.046402924E-1,-1.694969239E0,2.272720576E0
1.863134092E1,-1.062004928E0,9.597568609E-2,3.579153791E0,3.734622827E0
1.864139392E1,-5.386659712E-2,5.524154795E-1,7.889302509E0,7.908802599E0
1.865144692E1,6.455688608E-1,1.510859129E0,1.145149938E1,1.156876365E1
1.866149992E1,1.947999895E-2,2.666558671E0,1.303964759E1,1.330952004E1
1.867155292E1,-1.757915392E0,3.344723713E0,1.384867419E1,1.435490230E1
1.868160592E1,-3.285693440E0,2.834507369E0,1.785674522E1,1.837644044E1
1.869165892E1,-3.098682526E0,2.926816193E0,2.278674909E1,2.318197620E1
1.870171192E1,-1.966167486E0,2.191421967E0,2.649298802E1,2.665607921E1
1.871176492E1,9.233542889E-2,9.524832170E-1,3.056571171E1,3.058068807E1
1.872181792E1,2.535627526E0,1.446212313E0,3.446965202E1,3.459303178E1
1.873187092E1,4.151402953E0,1.866736315E0,3.537274278E1,3.566440499E1
1.874192392E1,4.016831039E0,1.627269006E0,3.153900415E1,3.183538469E1
1.875197692E1,3.209438438E0,2.062565268E0,2.514333136E1,2.543111839E1
1.876202992E1,2.968534323E0,2.178335752E0,1.906590732E1,1.941819159E1
1.877208292E1,3.512931735E0,1.599268737E0,1.398482310E1,1.450770922E1
1.878213592E1,3.801426631E0,1.211834567E0,9.317256891E0,1.013561362E1
1.879218892E1,3.280948424E0,-2.314572807E-2,5.263065360E0,6.202017033E0
1.880224192E1,1.947177191E0,-1.164434259E0,6.422757089E-1,2.357949161E0
1.881229492E1,2.601037404E-1,-1.270963512E0,-5.030130415E0,5.194729463E0
1.882234792E1,-1.333091201E0,-1.020089675E0,-1.016151356E1,1.029922681E1
1.883240092E1,-2.290614865E0,-9.395455945E-1,-1.356153497E1,1.378567710E1
1.884245392E1,-2.696114885E0,-8.651379481E-1,-1.551661350E1,1.577284989E1
1.885250692E1,-2.760593593E0,-7.417374319E-1,-1.588592598E1,1.614105622E1
1.886255992E1,-2.794981946E0,-1.302290993E0,-1.568460635E1,1.598482913E1
1.887261292E1,-3.446595366E0,-2.112776186E0,-1.504105712E1,1.557485929E1
1.888266592E1,-3.693413063E0,-2.560518538E0,-1.438250510E1,1.506831139E1
1.889271892E1,-3.792428643E0,-3.184558828E0,-1.340048277E1,1.428624753E1
1.890277192E1,-5.404248136E0,-3.332253648E0,-1.210356332E1,1.366770125E1
1.891282492E1,-6.507013128E0,-2.176453826E0,-1.195853249E1,1.378711973E1
1.892287792E1,-7.124391977E0,-1.411129603E0,-1.118006695E1,1.333199703E1
1.893293092E1,-7.509936912E0,-9.053138745E-1,-9.979253504E0,1.252215022E1
1.894298392E1,-7.619582146E0,1.972686474E-1,-9.559456165E0,1.222620747E1
1.895303692E1,-7.398929277E0,1.219446253E0,-9.006328275E0,1.171943482E1
1.896308992E1,-6.646582657E0,1.933342972E0,-8.077798031E0,1.063793669E1
1.897314392E1,-5.565147139E0,2.540269046E0,-7.386613287E0,9.590927241E0
1.898319592E1,-4.708215758E0,2.953076916E0,-7.269345623E0,9.150483303E0
1.899324992E1,-4.255545080E0,2.917213604E0,-7.224477013E0,8.877661136E0
1.900330292E1,-4.385987982E0,2.701174773E0,-6.678404959E0,8.434116938E0
1.901335592E1,-4.760921683E0,2.772798779E0,-6.367504994E0,8.420208322E0
1.902340892E1,-4.891365463E0,3.331811891E0,-5.933160367E0,8.380263630E0
1.903346192E1,-4.507508034E0,3.350142620E0,-5.960973233E0,8.189889263E0
1.904351492E1,-3.667781208E0,3.040681655E0,-6.695060168E0,8.217188970E0
1.905356792E1,-2.915296009E0,2.310417630E0,-7.240492537E0,8.140129767E0
1.906362092E1,-2.509065087E0,9.221455233E-1,-7.490941063E0,7.953612889E0
1.907367392E1,-2.729660361E0,-2.309956065E-1,-7.916977966E0,8.377526172E0
1.908372692E1,-3.528636479E0,-1.637611269E0,-7.924757686E0,8.828070596E0
1.909377992E1,-3.849741881E0,-2.347956754E0,-6.919979750E0,8.259511681E0
1.910383292E1,-3.860448426E0,-2.036555976E0,-4.164781090E0,6.032911720E0
1.911388592E1,-2.654340329E0,-1.091200661E0,8.836937946E-1,3.002858004E0
1.912393892E1,-2.290108788E-1,5.562134288E-1,6.263612251E0,6.292428609E0
1.913399192E1,2.226256316E0,2.637259443E0,1.139613560E1,1.190727765E1
1.914404492E1,3.645694813E0,4.167255047E0,1.398588729E1,1.504201278E1
1.915409792E1,3.473658034E0,4.322948273E0,1.558480841E1,1.654208074E1
1.916415092E1,3.172570282E0,3.722525765E0,1.905177694E1,1.966958578E1
1.917420392E1,3.395195417E0,2.888709597E0,2.379613989E1,2.421008610E1
1.918425692E1,3.567169046E0,1.983155109E0,2.680615553E1,2.711508019E1
1.919430992E1,3.704052072E0,8.509058252E-1,2.865750095E1,2.890841406E1
1.920436292E1,3.749800102E0,7.860367417E-1,3.107382306E1,3.130912541E1
1.921441592E1,3.332453038E0,2.425106526E0,3.173894852E1,3.200542513E1
1.922446892E1,3.122063203E0,3.216810608E0,2.845112464E1,2.880211177E1
1.923452192E1,2.728356139E0,3.412059079E0,2.280278917E1,2.321752072E1
1.924457492E1,2.317007734E0,3.432332253E0,1.775917741E1,1.823561932E1
1.925462792E1,2.214697248E0,2.958332101E0,1.446798788E1,1.493249095E1
1.926468092E1,1.499628966E0,2.557672698E0,1.084725162E1,1.124515204E1
1.927473392E1,5.250574538E-1,2.247944224E0,6.066356431E0,6.490733311E0
1.928478692E1,-6.450278471E-1,1.828794463E0,1.427759669E0,2.408121215E0
1.929483992E1,-1.321255560E0,1.960348922E0,-2.147209854E0,3.193617746E0
1.930489292E1,-1.544481057E0,2.242509529E0,-4.624253542E0,5.366376016E0
1.931494592E1,-1.393847280E0,2.503758739E0,-6.810943211E0,7.389219546E0
1.932499892E1,-1.444818921E0,2.505044249E0,-9.469890854E0,9.901594882E0
1.933505192E1,-1.979710807E0,2.074771038E0,-1.204153606E1,1.237830846E1
1.934510492E1,-2.539470609E0,1.025651765E0,-1.324503103E1,1.352522531E1
1.935515792E1,-3.067862729E0,-5.120087708E-1,-1.279099942E1,1.316372291E1
1.936521092E1,-3.375719803E0,-1.586603814E0,-1.207351331E1,1.263655489E1
1.937526392E1,-3.364043498E0,-2.239628898E0,-1.137595452E1,1.207249218E1
1.938531692E1,-2.963213941E0,-2.258807619E0,-1.058345682E1,1.122017857E1
1.939536992E1,-2.443263007E0,-1.948832392E0,-1.014109976E1,1.061175697E1
1.940542292E1,-2.481892199E0,-1.707642201E0,-1.037924048E1,1.080761138E1
1.941547592E1,-3.019320022E0,-1.462695467E0,-1.068748931E1,1.120170519E1
1.942552892E1,-3.833909376E0,-1.002287753E0,-1.062869088E1,1.134339066E1
1.943558192E1,-4.346891452E0,-4.046457053E-1,-1.027116288E1,1.116046551E1
1.944563492E1,-4.433447201E0,8.248221271E-2,-9.790125314E0,1.074750255E1
1.945568792E1,-4.183070011E0,6.203467499E-1,-9.103289729E0,1.003756886E1
1.946574092E1,-3.706209694E0,1.319154363E0,-8.594462099E0,9.452033501E0
1.947579392E1,-3.260120934E0,2.017223765E0,-8.439153619E0,9.269136639E0
1.948584692E1,-2.752399013E0,2.563438930E0,-8.758247287E0,9.531726760E0
1.949589992E1,-2.397672998E0,2.681813765E0,-9.365439702E0,1.003256805E1
1.950595292E1,-2.188536074E0,2.704936579E0,-1.019298795E1,1.077048631E1
1.951600592E1,-1.971640772E0,2.615826766E0,-1.053759243E1,1.103497944E1
1.952605892E1,-1.862887677E0,2.527858623E0,-1.067475291E1,1.112702878E1
1.953611192E1,-1.452094319E0,2.494138023E0,-1.106825415E1,1.143833696E1
1.954616492E1,-8.650755291E-1,2.374551645E0,-1.142911156E1,1.170518868E1
1.955621792E1,-4.735044537E-1,2.098554296E0,-1.155009396E1,1.174873640E1
1.956627092E1,-8.091391638E-2,1.522798851E0,-1.077780190E1,1.088514939E1
1.957632387E1,3.442026351E-1,8.202977709E-1,-9.059142081E0,9.102714932E0
1.958637687E1,1.318664074E-2,-6.575566761E-1,-6.900595061E0,6.931866045E0
1.959642988E1,-4.699377984E-1,-2.399133194E0,-3.694545668E0,4.430163576E0
1.960648288E1,-4.711510956E-2,-3.746636758E0,1.358520450E0,3.985609696E0
1.961653588E1,1.307291824E0,-5.265038795E0,7.739019127E0,9.451034995E0
1.962658888E1,2.709086640E0,-5.026792824E0,1.227322847E1,1.353661456E1
1.963664188E1,2.836141666E0,-2.226502191E0,1.378370695E1,1.424751167E1
1.964669488E1,2.522547305E0,-1.528228283E0,1.549025192E1,1.576853294E1
1.965674888E1,2.954399556E0,-2.255307184E0,1.900494308E1,1.936498770E1
1.966680088E1,3.392199303E0,-1.002838561E0,2.293384164E1,2.320503811E1
1.967685487E1,2.771752127E0,-8.879942755E-1,2.497913453E1,2.514812728E1
1.968690788E1,1.656155421E0,-1.741238256E0,2.569230539E1,2.580444376E1
1.969696088E1,2.680995154E-1,-1.782115556E0,2.684558915E1,2.690601179E1
1.970701388E1,-1.505064538E-1,-1.551352267E0,2.759311124E1,2.763709706E1
1.971706688E1,3.269543722E-1,-8.740401877E-1,2.687150401E1,2.688770301E1
1.972711988E1,1.483726002E0,-3.881124107E-1,2.393400554E1,2.398309186E1
1.973717288E1,2.899503849E0,-1.497233837E-1,2.004504580E1,2.025421933E1
1.974722588E1,3.199847251E0,2.282413121E-2,1.598730969E1,1.630440475E1
1.975727888E1,2.564882315E0,-5.673421785E-2,1.118814897E1,1.147852418E1
1.976733188E1,1.985496481E0,-4.022962575E-1,6.243640501E0,6.564075355E0
1.977738488E1,1.277368260E0,-7.442401864E-1,1.965995286E0,2.459817186E0
1.978743787E1,4.409676223E-1,-2.672878854E-1,-2.470348041E0,2.523591627E0
1.979749088E1,-5.066216214E-1,6.290724767E-1,-7.014145650E0,7.060498342E0
1.980754388E1,-1.507276832E0,1.136346282E0,-1.048471138E1,1.065327833E1
1.981759688E1,-2.049345298E0,1.400993163E0,-1.263262407E1,1.287422965E1
1.982764988E1,-2.487419572E0,1.416382888E0,-1.343348563E1,1.373506216E1
1.983770288E1,-3.035110720E0,1.290434301E0,-1.335678068E1,1.375793255E1
1.984775588E1,-2.872275705E0,8.773813599E-1,-1.266543631E1,1.301664483E1
1.985780888E1,-1.793461932E0,1.782111646E-1,-1.147833926E1,1.161897316E1
1.986786188E1,-6.823485781E-1,-4.345046948E-1,-1.050420951E1,1.053531259E1
1.987791488E1,-3.248651621E-1,-6.537190754E-1,-9.919617752E0,9.946441693E0
1.988796787E1,1.370906022E-1,-4.539731820E-1,-1.002285268E1,1.003406505E1
1.989802087E1,4.194228253E-1,-4.357388958E-1,-1.009317715E1,1.011128126E1
1.990807388E1,5.035622120E-1,-1.202015868E-1,-9.970258148E0,9.983690242E0
1.991812688E1,6.320962912E-1,2.391135884E-1,-1.010623866E1,1.012880945E1
1.992817988E1,7.748294565E-1,2.176936843E-1,-1.017370617E1,1.020549109E1
1.993823288E1,7.772915728E-1,-6.327257439E-2,-1.007886667E1,1.010899297E1
1.994828588E1,5.429844323E-1,-3.796080010E-1,-9.736680009E0,9.759194225E0
1.995833888E1,4.032697459E-1,-6.607108104E-1,-9.218499173E0,9.250940075E0
1.996839188E1,3.985666841E-1,-9.499548809E-1,-8.749008687E0,8.809450759E0
1.997844488E1,5.114024511E-1,-1.356437379E0,-8.169596978E0,8.297214569E0
1.998849788E1,9.535512109E-1,-1.541200916E0,-7.660720232E0,7.872178519E0
1.999855087E1,1.544488074E0,-1.558344952E0,-7.409698679E0,7.727710975E0
2.000860388E1,1.949254415E0,-1.642430106E0,-6.710633642E0,7.178424152E0
2.001865688E1,2.457486506E0,-1.674407651E0,-6.452600693E0,7.104853032E0
2.002870988E1,2.740064896E0,-1.943923508E0,-7.332937601E0,8.065901568E0
2.003876288E1,2.667259460E0,-2.527684668E0,-7.831288775E0,8.650580714E0
2.004881588E1,2.795699399E0,-2.698207311E0,-7.646083481E0,8.576645639E0
2.005886888E1,3.372989446E0,-3.203157652E0,-5.675022753E0,7.337789857E0
2.006892188E1,4.365745214E0,-4.505907359E0,-1.885189689E0,6.551097050E0
2.007897488E1,5.453085251E0,-4.895111481E0,2.071688971E0,7.615126418E0
2.008902788E1,5.682580279E0,-4.293920941E0,3.922701100E0,8.131239733E0
2.009908088E1,5.232357538E0,-3.602777127E0,5.002612249E0,8.086018658E0
2.010913387E1,4.130311169E0,-2.684081607E0,7.202007918E0,8.725404430E0
2.011918688E1,3.174806842E0,-2.231806785E0,1.053754098E1,1.122943141E1
2.012923988E1,2.849510740E0,-2.988568638E0,1.535715526E1,1.590262467E1
2.013929288E1,2.762975164E0,-3.256971039E0,2.053550791E1,2.097496072E1
2.014934588E1,3.246239937E0,-2.721927710E0,2.477730502E1,2.513686154E1
2.015939988E1,3.340131017E0,-2.569517988E0,2.762285953E1,2.794246350E1
2.016945288E1,3.127692609E0,-2.746543904E0,2.801951125E1,2.832700082E1
2.017950588E1,2.812443193E0,-1.334442201E0,2.571568490E1,2.590341719E1
2.018955888E1,1.943053150E0,1.264545169E0,2.244137511E1,2.256080333E1
2.019961187E1,5.906117579E-1,2.876098322E0,1.898706229E1,1.921273792E1
2.020966488E1,-1.363869483E0,3.989148273E0,1.485971157E1,1.544617985E1
2.021971788E1,-3.077508881E0,5.436863905E0,9.976084313E0,1.177084569E1
2.022977088E1,-3.911815046E0,6.042067097E0,6.067918223E0,9.414271258E0
2.023982388E1,-3.879484329E0,6.711314258E0,2.810494024E0,8.245666400E0
2.024987688E1,-3.838918101E0,7.375082577E0,-1.942749095E-1,8.316662669E0
2.025992988E1,-3.708066185E0,7.022827011E0,-3.396699613E0,8.637558817E0
2.026998288E1,-3.552646316E0,5.911453748E0,-6.380006341E0,9.395268074E0
2.028003588E1,-3.590575157E0,4.694666005E0,-8.888090558E0,1.067381247E1
2.029008888E1,-3.996342103E0,3.665097044E0,-1.159079409E1,1.279649148E1
2.030014188E1,-4.350438958E0,2.782275361E0,-1.358339303E1,1.453189394E1
2.031019487E1,-4.046416196E0,1.966080070E0,-1.417034706E1,1.486733637E1
2.032024788E1,-3.388841540E0,1.040645561E0,-1.339565297E1,1.385679287E1
2.033030088E1,-2.489042467E0,5.053977992E-1,-1.224087934E1,1.250159535E1
2.034035388E1,-1.463292468E0,1.722128167E-1,-1.109825154E1,1.119562724E1
2.035040688E1,-4.469664270E-1,8.619225277E-2,-1.022742103E1,1.023754605E1
2.036045988E1,8.760634705E-2,-2.379718099E-2,-9.868862751E0,9.869280276E0
2.037051288E1,2.684263748E-1,-1.385408944E-1,-9.617520770E0,9.622263355E0
2.038056588E1,4.811084653E-1,9.329495698E-2,-9.436930684E0,9.449647086E0
2.039061888E1,4.080809811E-1,2.448425075E-1,-9.439895808E0,9.451883981E0
2.040067188E1,5.970950776E-1,3.360740552E-1,-9.626965778E0,9.651317961E0
2.041072487E1,1.096712319E0,9.490898950E-2,-9.233118382E0,9.298508519E0
2.042077787E1,1.716900683E0,-5.315847006E-1,-8.476004527E0,8.664466688E0
2.043083088E1,2.026373050E0,-8.839444940E-1,-7.899604719E0,8.203127472E0
2.044088388E1,1.933097681E0,-1.048772899E0,-7.449299532E0,7.767165168E0
2.045093688E1,1.586955817E0,-1.304829269E0,-7.481528800E0,7.758497365E0
2.046098988E1,1.574260196E0,-1.573396562E0,-7.570774852E0,7.891166185E0
2.047104288E1,2.204579811E0,-2.340815257E0,-7.887878712E0,8.518111222E0
2.048109588E1,3.196283080E0,-3.011363716E0,-8.526795781E0,9.591182578E0
2.049114888E1,4.195454999E0,-3.818183289E0,-8.591418623E0,1.029528243E1
2.050120188E1,4.937647344E0,-4.364513206E0,-7.948575734E0,1.032517278E1
2.051125488E1,5.475120483E0,-4.582119968E0,-6.964397539E0,9.973745574E0
2.052130787E1,5.880642430E0,-4.432751090E0,-6.334768773E0,9.713934991E0
2.053136088E1,6.361701633E0,-5.067445006E0,-3.895331452E0,9.017973923E0
2.054141388E1,7.395964154E0,-6.559110065E0,1.763367044E0,1.004149759E1
2.055146688E1,8.257987583E0,-5.492986066E0,6.862682299E0,1.206083178E1
2.056151988E1,7.426182564E0,-4.238210132E0,9.863576868E0,1.305376426E1
2.057157800E1,4.406919553E0,-4.696707853E0,1.254133617E1,1.409840834E1
2.058163000E1,1.050996814E0,-4.378626046E0,1.458798327E1,1.526716137E1
2.059168400E1,-1.002569443E0,-4.834631391E0,1.800975048E1,1.867431173E1
2.060173700E1,-1.296722836E0,-7.126413360E0,2.581062731E1,2.680775521E1
2.061179000E1,-1.010240259E0,-7.788588313E0,3.297202806E1,3.389450292E1
2.062184300E1,-1.968271460E0,-6.625692894E0,3.521710861E1,3.588897655E1
2.063189600E1,-2.973064161E0,-5.258053712E0,3.120759566E1,3.178679389E1
2.064194900E1,-3.564959967E0,-3.737807463E0,2.479690488E1,2.532916572E1
2.065200200E1,-3.485173833E0,-2.538300288E0,2.123056176E1,2.166393680E1
2.066205500E1,-2.688908191E0,-1.700188463E0,1.913798829E1,1.940060473E1
2.067210800E1,-1.885813148E0,-8.294091216E-1,1.540534567E1,1.554248648E1
2.068216100E1,-1.647306684E0,-1.137847701E-1,1.070429421E1,1.083090397E1
2.069221400E1,-1.703013838E0,7.265973095E-1,6.030066857E0,6.307924070E0
2.070226700E1,-2.014348689E0,1.938603127E0,1.347107854E0,3.103301838E0
2.071232000E1,-2.150756044E0,3.704567796E0,-2.248901120E0,4.838091604E0
2.072237300E1,-1.613765008E0,5.666630244E0,-5.109157873E0,7.798617185E0
2.073242600E1,-5.951437886E-1,6.999534627E0,-8.032817155E0,1.067116829E1
2.074247900E1,-2.753176108E-1,7.548745467E0,-1.002895016E1,1.255544500E1
2.075253200E1,-1.028198520E0,7.324543923E0,-1.076611098E1,1.306197847E1
2.076258500E1,-2.159360661E0,6.427892114E0,-1.066380341E1,1.263714124E1
2.077263800E1,-2.603099132E0,5.029819928E0,-9.636029547E0,1.117713197E1
2.078269100E1,-2.622869738E0,3.925203708E0,-7.896358929E0,9.199954030E0
2.079274400E1,-2.331227286E0,3.632107345E0,-6.699193565E0,7.969066372E0
2.080279700E1,-2.161410694E0,3.483489250E0,-6.519503365E0,7.701319216E0
2.081285000E1,-2.043930776E0,3.413158648E0,-6.436106867E0,7.566424293E0
2.082290300E1,-1.835461312E0,3.429241122E0,-6.584113344E0,7.647166889E0
2.083295600E1,-1.636103565E0,3.332968763E0,-7.314480865E0,8.202874251E0
2.084300900E1,-1.674346548E0,3.116888124E0,-8.210805815E0,8.940680068E0
2.085306200E1,-1.793068560E0,2.567667637E0,-8.972236084E0,9.503106456E0
2.086311500E1,-2.091604441E0,1.671233198E0,-9.106486402E0,9.491887279E0
2.087316800E1,-2.718151871E0,8.140035356E-1,-9.147917433E0,9.577857000E0
2.088322100E1,-3.522989531E0,-2.422669552E-2,-9.564036289E0,1.019229279E1
2.089327400E1,-3.886074141E0,-2.054986765E-1,-1.051938420E1,1.121611546E1
2.090332700E1,-3.914806189E0,-1.323846169E-3,-1.122528463E1,1.188834406E1
2.091338000E1,-3.519725030E0,2.338588784E-1,-1.180428996E1,1.232008181E1
2.092343300E1,-2.967515153E0,2.346680965E-1,-1.254017375E1,1.288864511E1
2.093348600E1,-2.595907642E0,1.565259613E-1,-1.318758682E1,1.344156550E1
2.094353900E1,-1.990904570E0,1.784759155E-1,-1.378662471E1,1.393077799E1
2.095359200E1,-1.250597367E0,1.632376147E-1,-1.338400415E1,1.344329600E1
2.096364500E1,-1.031638876E-1,3.493355403E-1,-1.214790276E1,1.215336248E1
2.097369800E1,1.043358304E0,6.023437211E-1,-1.135497471E1,1.141870681E1
2.098375100E1,1.801726533E0,9.035614640E-1,-1.145772900E1,1.163366647E1
2.099380500E1,2.418719466E0,1.415612371E0,-1.196836049E1,1.229210377E1
2.100385800E1,3.099359926E0,1.895538530E0,-1.211370239E1,1.264677366E1
2.101391100E1,3.656372121E0,2.474052837E0,-1.095029827E1,1.180673650E1
2.102396400E1,4.841300433E0,2.187262258E0,-7.728674818E0,9.378417804E0
2.103401700E1,6.140259390E0,1.781445611E-1,-1.212899637E0,6.261441239E0
2.104407000E1,7.613619740E0,-1.086449506E0,7.978604695E0,1.108177382E1
2.105412300E1,7.187195751E0,-1.030801408E0,1.578617716E1,1.737589490E1
2.106417600E1,4.351786741E0,1.259949258E0,1.692753963E1,1.752333067E1
2.107422900E1,1.926254977E0,3.302856187E0,1.484293006E1,1.532748805E1
2.108428200E1,1.604901652E0,1.271273561E0,1.915810972E1,1.926720047E1
2.109433500E1,3.427704181E0,6.987241441E-1,2.634246665E1,2.657372614E1
2.110438800E1,4.051715820E0,8.287605192E-1,2.970863386E1,2.999510245E1
2.111444100E1,2.877094980E0,-3.294907482E-1,3.126700805E1,3.140082852E1
2.112449400E1,1.223148783E0,-1.613992465E0,3.332975604E1,3.339122194E1
2.113454700E1,-1.069356340E-1,-2.383468941E0,3.323337989E1,3.331891203E1
2.114460000E1,-3.575892507E-1,-3.339078811E0,2.947434762E1,2.966503809E1
2.115465300E1,7.586162969E-2,-4.439219572E0,2.320384501E1,2.362479309E1
2.116470600E1,1.123425251E0,-4.659877118E0,1.683944314E1,1.750838040E1
2.117475900E1,2.193929253E0,-4.591459140E0,1.233039319E1,1.333916860E1
2.118481200E1,3.120364879E0,-3.788713030E0,8.824222591E0,1.009742184E1
2.119486500E1,3.196030188E0,-1.973816083E0,4.307743759E0,5.715524051E0
2.120491800E1,2.671125931E0,-2.903530680E-1,-7.639849180E-1,2.793365640E0
2.121497100E1,1.746481601E0,4.099931668E-1,-5.184878147E0,5.486460952E0
2.122502400E1,7.529553151E-1,4.347921585E-1,-8.625362880E0,8.669075541E0
2.123507700E1,2.778070629E-1,5.427330020E-1,-1.134811592E1,1.136448287E1
2.124513000E1,7.272357523E-2,7.931400123E-1,-1.359818415E1,1.362148934E1
2.125518300E1,-1.378988336E-1,3.137044354E-1,-1.476297290E1,1.476694942E1
2.126523600E1,-2.352106816E-1,-1.028078433E0,-1.500093352E1,1.503796116E1
2.127528900E1,-1.987741958E-1,-2.177845756E0,-1.474185860E1,1.490318484E1
2.128534200E1,-9.419710927E-2,-3.087773668E0,-1.464733719E1,1.496955931E1
2.129539500E1,1.729023130E-1,-3.855234171E0,-1.423219774E1,1.474612418E1
2.130544800E1,-2.450476717E-1,-3.989921275E0,-1.309803554E1,1.369445345E1
2.131550100E1,-1.103219393E0,-3.556603127E0,-1.236155066E1,1.291024607E1
2.132555400E1,-2.105187377E0,-3.254079883E0,-1.188650883E1,1.250239745E1
2.133560700E1,-3.106322206E0,-2.938068575E0,-1.149780348E1,1.226706849E1
2.134566000E1,-3.810260312E0,-2.308417297E0,-1.099712979E1,1.186523230E1
2.135571300E1,-3.954269632E0,-1.812402964E0,-1.063315114E1,1.148847057E1
2.136576600E1,-3.796563794E0,-1.705376405E0,-1.015798885E1,1.097756543E1
2.137581900E1,-3.719379963E0,-1.594455017E0,-9.219301996E0,1.006834661E1
2.138587200E1,-3.181392269E0,-1.215022834E0,-7.469377116E0,8.209088363E0
2.139592500E1,-2.272907595E0,-3.050150709E-1,-6.942110876E0,7.311090654E0
2.140597900E1,-9.959901559E-1,1.816693358E0,-7.645726216E0,7.921458232E0
2.141603200E1,3.419963345E-2,4.077313176E0,-7.827837163E0,8.826136584E0
2.142608500E1,1.001378219E0,4.466232246E0,-6.996489982E0,8.360673471E0
2.143613800E1,2.369954564E0,3.982165821E0,-6.686629652E0,8.135437626E0
2.144619100E1,3.512813621E0,3.681368091E0,-6.534536557E0,8.282058836E0
2.145624400E1,4.294719670E0,3.074110187E0,-6.086766137E0,8.058752540E0
2.146629700E1,4.190456214E0,6.766786793E-1,-6.111395779E0,7.440898849E0
2.147635000E1,4.368272088E0,-2.108577446E0,-7.058640622E0,8.564596156E0
2.148640300E1,4.918689501E0,-3.407861947E0,-8.498114603E0,1.039350669E1
2.149645600E1,6.116209792E0,-4.903593452E0,-8.430785669E0,1.151222819E1
2.150650900E1,8.006322252E0,-7.567993916E0,-5.344273245E0,1.224487584E1
2.151656200E1,8.724525810E0,-9.376511405E0,-5.604988897E-1,1.281992495E1
2.152661500E1,7.324904696E0,-1.020704232E1,4.340682878E0,1.329208296E1
2.153666800E1,3.907413847E0,-9.862626110E0,9.778123319E0,1.442743818E1
2.154672100E1,1.640113585E0,-7.172237989E0,1.392046046E1,1.574516401E1
2.155677400E1,2.153177230E0,-3.993820783E0,1.771807266E1,1.828980249E1
2.156682700E1,2.750911481E0,-4.598783655E0,2.485609508E1,2.542718599E1
2.157687913E1,4.332769842E0,-3.815675418E0,3.182988909E1,3.234925212E1
2.158693213E1,5.381596608E0,-2.743077967E0,3.576785084E1,3.627430513E1
2.159698513E1,4.555620679E0,-3.054815837E0,3.785512673E1,3.825044052E1
