"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.426052933E1,-2.610228058E0,-2.502455102E0,-2.064345014E0,4.163783422E0
3.427058233E1,-2.766647508E0,-2.802390953E0,-1.510483738E0,4.217735720E0
3.428063533E1,-2.625572321E0,-2.906022325E0,-8.938113780E-1,4.017150053E0
3.429068933E1,-2.268503326E0,-2.808834000E0,-3.154363807E-1,3.624245561E0
3.430074233E1,-1.905702891E0,-2.642124034E0,1.434579277E-1,3.260843924E0
3.431079533E1,-1.615742390E0,-2.547750266E0,5.291921662E-1,3.062955964E0
3.432084833E1,-1.351592669E0,-2.531713108E0,8.688149697E-1,2.998535218E0
3.433090233E1,-1.084391870E0,-2.538417233E0,1.100643622E0,2.971680359E0
3.434095533E1,-8.103346270E-1,-2.557023073E0,1.170387456E0,2.926570689E0
3.435100833E1,-5.266926277E-1,-2.603632983E0,1.021420282E0,2.845981241E0
3.436106133E1,-2.881654054E-1,-2.686248001E0,7.420315468E-1,2.801709913E0
3.437111533E1,-1.383673418E-1,-2.816133079E0,3.694017957E-1,2.843625982E0
3.438116833E1,2.803739905E-2,-3.015922790E0,-4.458034158E-2,3.016382565E0
3.439122133E1,1.635916454E-1,-3.241614789E0,-4.563877532E-1,3.277669667E0
3.440127533E1,3.017601818E-1,-3.428007067E0,-8.160572970E-1,3.536699192E0
3.441132833E1,4.667738700E-1,-3.585325820E0,-1.118275900E0,3.784571319E0
3.442138133E1,6.617410898E-1,-3.711352905E0,-1.353416123E0,4.005468369E0
3.443143433E1,8.215647894E-1,-3.817994716E0,-1.510258327E0,4.187234478E0
3.444148833E1,9.966351038E-1,-3.908245613E0,-1.590325421E0,4.335527678E0
3.445154133E1,1.198146527E0,-3.989079276E0,-1.614100200E0,4.466948402E0
3.446159433E1,1.398582063E0,-4.017046801E0,-1.573148348E0,4.535139746E0
3.447164733E1,1.596320279E0,-4.016541894E0,-1.537313102E0,4.587393464E0
3.448170133E1,1.782743547E0,-4.003579202E0,-1.442395835E0,4.613819104E0
3.449175433E1,1.932407709E0,-3.976431749E0,-1.323966621E0,4.615094433E0
3.450180733E1,2.054889920E0,-3.948547255E0,-1.209456504E0,4.612632984E0
3.451186033E1,2.142631484E0,-3.910522811E0,-1.114674016E0,4.596254616E0
3.452191433E1,2.201520547E0,-3.865862655E0,-1.067179714E0,4.574981894E0
3.453196733E1,2.243498878E0,-3.839308695E0,-1.023008678E0,4.562907540E0
3.454202033E1,2.277808585E0,-3.792557282E0,-1.001162895E0,4.535882475E0
3.455207433E1,2.265686138E0,-3.743673682E0,-9.813607147E-1,4.484584168E0
3.456212733E1,2.176291566E0,-3.706968663E0,-9.573675424E-1,4.403908975E0
3.457218033E1,1.959921783E0,-3.707801891E0,-8.784967893E-1,4.284955643E0
3.458223333E1,1.642431421E0,-3.744101698E0,-7.506012261E-1,4.156835419E0
3.459229108E1,1.252192926E0,-3.764272546E0,-6.231845498E-1,4.015730806E0
3.460234408E1,8.362728757E-1,-3.769442069E0,-4.868206103E-1,3.891662902E0
3.461239708E1,3.914424366E-1,-3.771518123E0,-2.765323699E-1,3.801847746E0
3.462245008E1,-1.068426633E-1,-3.785018759E0,9.893927425E-3,3.786539350E0
3.463250408E1,-5.464135319E-1,-3.783297924E0,3.334648083E-1,3.837070459E0
3.464255708E1,-9.106249005E-1,-3.762914822E0,6.919004434E-1,3.932873236E0
3.465261008E1,-1.264244038E0,-3.786446357E0,1.036967297E0,4.124413919E0
3.466266308E1,-1.695666227E0,-3.888470330E0,1.384186072E0,4.462225514E0
3.467271708E1,-2.253506387E0,-4.080603696E0,1.806086801E0,4.999156639E0
3.468277008E1,-2.827834527E0,-4.328506052E0,2.290854747E0,5.655141751E0
3.469282308E1,-3.356483048E0,-4.529420767E0,2.816591501E0,6.301969424E0
3.470287708E1,-3.707510700E0,-4.575643884E0,3.341591359E0,6.771143578E0
3.471293008E1,-3.751719743E0,-4.409539398E0,3.807544865E0,6.929418203E0
3.472298308E1,-3.575745449E0,-4.058872812E0,4.148259782E0,6.816778069E0
3.473303608E1,-3.214641876E0,-3.569392449E0,4.436675448E0,6.539004043E0
3.474309008E1,-2.845525863E0,-2.996070616E0,4.715374212E0,6.269626027E0
3.475314308E1,-2.457508140E0,-2.372704802E0,4.983149207E0,6.041593362E0
3.476319608E1,-1.966622107E0,-1.693883118E0,5.151366000E0,5.768311208E0
3.477325008E1,-1.366018335E0,-9.582919872E-1,5.183460197E0,5.445419106E0
3.478330308E1,-8.756410092E-1,-2.713993916E-1,5.073440741E0,5.155599457E0
3.479335608E1,-4.379576218E-1,3.169145568E-1,4.869461208E0,4.899376917E0
3.480340908E1,-3.542067826E-2,8.359154646E-1,4.562473031E0,4.638552516E0
3.481346308E1,2.840805405E-1,1.243105476E0,4.187458931E0,4.377307995E0
3.482351608E1,5.502569067E-1,1.529369659E0,3.792514597E0,4.126126657E0
3.483356908E1,7.089088243E-1,1.686530245E0,3.337501232E0,3.806028174E0
3.484362208E1,7.570062661E-1,1.707203953E0,2.894488692E0,3.444657982E0
3.485367608E1,7.289519101E-1,1.589780460E0,2.475469033E0,3.030960199E0
3.486372908E1,6.792558396E-1,1.396271828E0,2.129244869E0,2.635269858E0
3.487378208E1,6.695161325E-1,1.196159936E0,1.891447964E0,2.335942175E0
3.488383508E1,7.021014959E-1,1.059250597E0,1.829255809E0,2.227360580E0
3.489388908E1,7.102104145E-1,9.371674588E-1,1.890462123E0,2.226326283E0
3.490394208E1,7.000982398E-1,7.863458401E-1,1.970983545E0,2.234558896E0
3.491399508E1,6.829536188E-1,6.284920675E-1,2.082685829E0,2.280133371E0
3.492404908E1,6.267513514E-1,4.566549709E-1,2.179470697E0,2.313318728E0
3.493410208E1,5.652193469E-1,2.553923464E-1,2.246620706E0,2.330665733E0
3.494415508E1,4.658231127E-1,2.633439749E-2,2.306117880E0,2.352841760E0
3.495420808E1,3.873014385E-1,-1.764254066E-1,2.354783671E0,2.392934279E0
3.496426208E1,3.124401212E-1,-3.644189447E-1,2.378459047E0,2.426414523E0
3.497431508E1,2.430026811E-1,-5.217020291E-1,2.389096887E0,2.457439164E0
3.498436808E1,2.270093769E-1,-5.940752099E-1,2.315824842E0,2.401562682E0
3.499442108E1,2.227970427E-1,-6.240148544E-1,2.246089779E0,2.341784012E0
3.500447508E1,2.384857070E-1,-5.984538974E-1,2.200078039E0,2.292458479E0
3.501452808E1,2.970303690E-1,-4.985355069E-1,2.103766211E0,2.182337500E0
3.502458108E1,4.325314057E-1,-2.879424803E-1,1.964200775E0,2.031767451E0
3.503463508E1,6.032180625E-1,-3.379632175E-2,1.803774227E0,1.902265935E0
3.504468808E1,7.100595564E-1,1.629266708E-1,1.647434299E0,1.801324358E0
3.505474108E1,7.592708927E-1,2.948028722E-1,1.533674964E0,1.736536760E0
3.506479408E1,8.295205110E-1,3.815115255E-1,1.425767523E0,1.693064781E0
3.507484808E1,8.665953666E-1,4.419636954E-1,1.316861962E0,1.637206421E0
3.508490108E1,8.730857760E-1,4.717684154E-1,1.218757378E0,1.571691368E0
3.509495408E1,8.722390991E-1,5.147407727E-1,1.124811333E0,1.513591637E0
3.510500708E1,9.059523904E-1,5.607694696E-1,1.045590332E0,1.492806509E0
3.511506108E1,1.024725713E0,6.192789021E-1,9.601508170E-1,1.534750382E0
3.512511408E1,1.195472011E0,6.714943917E-1,9.007852060E-1,1.640570643E0
3.513516708E1,1.346336022E0,7.230115776E-1,8.678437471E-1,1.757418332E0
3.514522108E1,1.471540697E0,7.625057186E-1,8.326072562E-1,1.854745760E0
3.515527408E1,1.540137892E0,7.860982105E-1,7.568121386E-1,1.887522115E0
3.516532708E1,1.568292820E0,8.196029024E-1,6.555629218E-1,1.887075523E0
3.517538008E1,1.562751414E0,8.367846532E-1,5.103917233E-1,1.844695164E0
3.518543408E1,1.565260454E0,8.831959042E-1,3.728132075E-1,1.835501289E0
3.519548708E1,1.601318479E0,9.089996669E-1,2.093156658E-1,1.853190307E0
3.520554008E1,1.550827187E0,9.024095625E-1,5.089178961E-2,1.794992467E0
3.521559308E1,1.392181116E0,8.578859389E-1,-6.016843379E-2,1.636385280E0
3.522564708E1,1.222124789E0,8.229173966E-1,-1.271477409E-1,1.478833524E0
3.523570008E1,1.076120984E0,8.363771023E-1,-2.321075642E-1,1.382547269E0
3.524575308E1,9.469203222E-1,8.923562984E-1,-3.551628023E-1,1.348739588E0
3.525580708E1,7.703408414E-1,9.766272475E-1,-4.892465470E-1,1.336633075E0
3.526586008E1,5.443617439E-1,1.119118338E0,-5.875265477E-1,1.376206019E0
3.527591308E1,3.240234554E-1,1.266395521E0,-6.785400673E-1,1.472808690E0
3.528596608E1,5.812541664E-2,1.388754648E0,-7.609842000E-1,1.584649800E0
3.529602008E1,-2.522225708E-1,1.531927816E0,-8.423236475E-1,1.766331845E0
3.530607308E1,-5.900337607E-1,1.677985416E0,-9.030645237E-1,1.994818395E0
3.531612608E1,-9.651800072E-1,1.805780992E0,-9.609336861E-1,2.261815860E0
3.532618008E1,-1.371051033E0,1.902617607E0,-9.215690609E-1,2.519727015E0
3.533623308E1,-1.826974225E0,1.983045766E0,-8.456377032E-1,2.825846502E0
3.534628608E1,-2.206121721E0,2.055761155E0,-7.282273670E-1,3.102167319E0
3.535633908E1,-2.487113178E0,2.167396489E0,-5.998910699E-1,3.353089440E0
3.536639308E1,-2.631795512E0,2.390772406E0,-5.513088939E-1,3.598066399E0
3.537644608E1,-2.720566186E0,2.649029303E0,-5.480158152E-1,3.836555481E0
3.538649908E1,-2.784127175E0,2.889172111E0,-5.272814423E-1,4.046814220E0
3.539655208E1,-2.685196964E0,3.182240115E0,-4.706851456E-1,4.190283927E0
3.540660608E1,-2.423226500E0,3.532433369E0,-4.022364698E-1,4.302546496E0
3.541665908E1,-2.018703257E0,3.943730318E0,-3.310132170E-1,4.442717796E0
3.542671208E1,-1.513038386E0,4.317503346E0,-2.838219474E-1,4.583740307E0
3.543676608E1,-1.010272565E0,4.628684562E0,-3.459458363E-1,4.750268408E0
3.544681908E1,-4.629024285E-1,4.816637462E0,-5.072085357E-1,4.865340234E0
3.545687208E1,-6.719912589E-2,4.814566963E0,-7.439793275E-1,4.872173642E0
3.546692508E1,1.359074181E-1,4.606748732E0,-9.653758889E-1,4.708774290E0
3.547697908E1,1.311483693E-1,4.202999076E0,-1.124257090E0,4.352741106E0
3.548703208E1,-3.064116418E-2,3.615486635E0,-1.188380215E0,3.805907254E0
3.549708508E1,-1.898842353E-1,2.958927055E0,-1.173463822E0,3.188780752E0
3.550713908E1,-2.631445849E-1,2.336781556E0,-1.118158518E0,2.603857059E0
3.551719208E1,-3.358933032E-1,1.782985329E0,-1.060622500E0,2.101613924E0
3.552724508E1,-4.377342582E-1,1.256499108E0,-9.637744828E-1,1.642943256E0
3.553729808E1,-5.651041567E-1,7.876506463E-1,-8.460782178E-1,1.286695224E0
3.554735208E1,-7.039340132E-1,3.318891299E-1,-6.798943555E-1,1.033406902E0
3.555740508E1,-7.589814556E-1,-2.537837774E-2,-5.188265146E-1,9.197161868E-1
3.556745808E1,-7.262025493E-1,-2.575562547E-1,-3.941182686E-1,8.654678369E-1
3.557751108E1,-6.732156658E-1,-4.198509876E-1,-2.709080793E-1,8.383825928E-1
3.558756087E1,-6.200802630E-1,-5.051361363E-1,-1.338246399E-1,8.109075675E-1
3.559761387E1,-4.715124536E-1,-4.368701859E-1,-2.954305708E-2,6.434689933E-1
3.560766688E1,-2.035602880E-1,-2.588619380E-1,6.668749452E-3,3.293793648E-1
3.561772087E1,6.333762467E-2,-5.379219130E-2,-5.178937376E-2,9.791523772E-2
3.562777387E1,2.524055886E-1,7.501436815E-2,-1.335182458E-1,2.952335661E-1
3.563782687E1,4.199739254E-1,1.220328525E-1,-2.135141493E-1,4.866810116E-1
3.564787987E1,5.351810306E-1,1.038149750E-1,-3.066724277E-1,6.254952138E-1
3.565793387E1,5.592142564E-1,-5.395445153E-2,-4.101763308E-1,6.956121691E-1
3.566798687E1,4.947317469E-1,-3.593187109E-1,-4.676016895E-1,7.697537122E-1
3.567803987E1,3.654065394E-1,-7.776329041E-1,-4.909211165E-1,9.895647605E-1
3.568809387E1,2.319607991E-1,-1.213472080E0,-4.380541009E-1,1.310805743E0
3.569814687E1,1.398209596E-1,-1.574300395E0,-3.273266937E-1,1.614036679E0
3.570819987E1,6.978184104E-2,-1.894674896E0,-1.929832596E-1,1.905755757E0
3.571825287E1,4.400146723E-2,-2.177457501E0,1.267968714E-2,2.177938950E0
3.572830687E1,1.003347123E-1,-2.346813039E0,2.713363878E-1,2.364576480E0
3.573835987E1,2.561665177E-1,-2.410167620E0,5.195508385E-1,2.478802598E0
3.574841287E1,4.527984399E-1,-2.320358189E0,7.730913717E-1,2.487319606E0
3.575846587E1,6.271998328E-1,-2.165777395E0,1.034030387E0,2.480562476E0
3.576851987E1,7.554824817E-1,-1.950170089E0,1.282984072E0,2.453561755E0
3.577857287E1,8.658106703E-1,-1.672353086E0,1.493407090E0,2.403467848E0
3.578862587E1,9.234741569E-1,-1.400128359E0,1.669974877E0,2.366850234E0
3.579867987E1,9.226140314E-1,-1.157039432E0,1.810658739E0,2.338470006E0
3.580873287E1,8.871378046E-1,-9.096756050E-1,1.916627975E0,2.299562129E0
3.581878587E1,8.295076472E-1,-6.821436332E-1,1.983510620E0,2.255596873E0
3.582883887E1,7.941091883E-1,-4.465392879E-1,1.993991608E0,2.192261223E0
3.583889288E1,7.114552867E-1,-2.213080493E-1,1.938252586E0,2.076528104E0
3.584894587E1,4.654997617E-1,-7.797656760E-2,1.852631076E0,1.911808641E0
3.585899887E1,1.102843344E-1,-3.821740150E-3,1.790041311E0,1.793439470E0
3.586905187E1,-2.147290546E-1,8.650604725E-2,1.729695121E0,1.745118069E0
3.587910587E1,-5.388250154E-1,1.524529919E-1,1.670492063E0,1.761850744E0
3.588915887E1,-8.757994688E-1,1.684702697E-1,1.664857247E0,1.888691768E0
3.589921187E1,-1.203514856E0,1.533362138E-1,1.710586567E0,2.097156743E0
3.590926588E1,-1.502529770E0,9.994017139E-2,1.820031826E0,2.362223443E0
3.591931888E1,-1.705257999E0,2.866553620E-2,1.974749152E0,2.609283574E0
3.592937187E1,-1.783929947E0,-2.688301250E-2,2.119040308E0,2.770101186E0
3.593942587E1,-1.732464509E0,-1.054672520E-1,2.245275554E0,2.837925110E0
3.594947887E1,-1.572106959E0,-2.569971147E-1,2.305584468E0,2.802371771E0
3.595953187E1,-1.348852079E0,-4.491348669E-1,2.234170815E0,2.648139590E0
3.596958487E1,-1.076543738E0,-6.575536063E-1,2.080835186E0,2.433351235E0
3.597963887E1,-8.020900530E-1,-8.313838725E-1,1.827685246E0,2.162170427E0
3.598969188E1,-4.819076335E-1,-9.184456976E-1,1.466533141E0,1.796245228E0
3.599974488E1,-1.395262599E-1,-9.799356021E-1,1.075246679E0,1.461470760E0
3.600979787E1,1.405056685E-1,-1.060771166E0,7.006355989E-1,1.279010380E0
3.601985187E1,3.924662840E-1,-1.155002116E0,3.818845779E-1,1.278239220E0
3.602990487E1,6.497133672E-1,-1.234625698E0,1.195609421E-1,1.400258152E0
3.603995787E1,9.042116743E-1,-1.282056265E0,-1.290984817E-1,1.574145303E0
3.605001187E1,1.131445584E0,-1.330484220E0,-3.433262837E-1,1.779952333E0
3.606006487E1,1.306849775E0,-1.376632200E0,-4.898966843E-1,1.960349793E0
3.607011788E1,1.488032768E0,-1.428150702E0,-6.165590698E-1,2.152672997E0
3.608017088E1,1.644882574E0,-1.482089658E0,-7.122680497E-1,2.325844838E0
3.609022487E1,1.702485250E0,-1.573002898E0,-7.617512816E-1,2.439889169E0
3.610027787E1,1.635880786E0,-1.742360629E0,-7.794054875E-1,2.513841566E0
3.611033087E1,1.505206625E0,-1.907126249E0,-7.646798596E-1,2.547059639E0
3.612038487E1,1.355259458E0,-2.002704398E0,-7.568777736E-1,2.533854192E0
3.613043787E1,1.197947722E0,-2.032959646E0,-7.200963020E-1,2.467091881E0
3.614049087E1,1.030289338E0,-1.999977549E0,-6.395430127E-1,2.338893238E0
3.615054388E1,8.692377234E-1,-1.901070288E0,-5.510546131E-1,2.161782516E0
3.616059787E1,6.872466445E-1,-1.746963411E0,-4.802025855E-1,1.937726408E0
3.617065087E1,4.730169421E-1,-1.490417994E0,-3.956486312E-1,1.612956498E0
3.618070387E1,2.725767285E-1,-1.163754082E0,-3.054871970E-1,1.233670971E0
3.619075687E1,5.805992782E-2,-8.202225611E-1,-1.980937260E-1,8.457996980E-1
3.620081087E1,-1.923166770E-1,-4.595727316E-1,-1.028745966E-1,5.087002874E-1
3.621086387E1,-3.815290672E-1,-6.173899591E-2,-1.542334691E-2,3.867997057E-1
3.622091687E1,-7.198805398E-1,2.672502074E-1,1.154369009E-1,7.765155137E-1
3.623097087E1,-1.195044580E0,5.351550105E-1,3.868636282E-1,1.365351932E0
3.624102387E1,-1.811897179E0,7.216911301E-1,6.692227484E-1,2.061957459E0
3.625107687E1,-2.449457109E0,9.359041679E-1,7.603093582E-1,2.730169786E0
3.626112987E1,-2.974889662E0,1.268788786E0,7.954265660E-1,3.330540032E0
3.627118387E1,-3.358257093E0,1.767755671E0,8.302948286E-1,3.884873270E0
3.628123687E1,-3.602631531E0,2.463710282E0,8.425590710E-1,4.445079087E0
3.629128987E1,-3.736519321E0,3.305002407E0,8.632149450E-1,5.062584082E0
3.630134287E1,-3.824534535E0,4.172472517E0,9.269848251E-1,5.735494066E0
3.631139687E1,-3.911555722E0,5.034193645E0,1.015954889E0,6.455659390E0
3.632144987E1,-3.976360998E0,5.874159622E0,1.113295973E0,7.180294282E0
3.633150287E1,-4.052373632E0,6.587966659E0,1.241676563E0,7.833568627E0
3.634155687E1,-4.200919222E0,7.108151336E0,1.425388623E0,8.378858541E0
3.635160987E1,-4.313428422E0,7.423176511E0,1.594259720E0,8.732174890E0
3.636166287E1,-4.396616759E0,7.563164701E0,1.682335891E0,8.908532610E0
3.637171587E1,-4.429521380E0,7.532165102E0,1.734985828E0,8.908666938E0
3.638176988E1,-4.399712859E0,7.394684783E0,1.741480331E0,8.779042660E0
3.639182287E1,-4.299791545E0,7.201972834E0,1.720044438E0,8.562427980E0
3.640187587E1,-4.089340314E0,6.996593478E0,1.727173364E0,8.286021501E0
3.641192987E1,-3.695829717E0,6.857473015E0,1.719427996E0,7.977501243E0
3.642198287E1,-3.087090129E0,6.774406300E0,1.677919196E0,7.631390372E0
3.643203587E1,-2.363584315E0,6.717844428E0,1.654456659E0,7.311168950E0
3.644208887E1,-1.660442600E0,6.647105983E0,1.622156055E0,7.040772532E0
3.645214288E1,-1.078908936E0,6.487989796E0,1.625977210E0,6.775090994E0
3.646219588E1,-6.208152580E-1,6.208113404E0,1.620256294E0,6.446030878E0
3.647224887E1,-3.627138966E-1,5.840711210E0,1.524906480E0,6.047380307E0
3.648230287E1,-2.326051623E-1,5.392947807E0,1.377342052E0,5.570912164E0
3.649235587E1,-2.022961199E-1,4.859732611E0,1.230228446E0,5.017109406E0
3.650240887E1,-2.314368886E-1,4.228895517E0,1.095300875E0,4.374563331E0
3.651246187E1,-3.254355580E-1,3.495982119E0,9.919250254E-1,3.648522239E0
3.652251587E1,-5.282971036E-1,2.713034388E0,9.471137188E-1,2.921759370E0
3.653256888E1,-7.715453678E-1,1.886324341E0,9.456485528E-1,2.246720490E0
3.654262188E1,-1.019257396E0,1.035786890E0,9.621752693E-1,1.742848637E0
3.655267487E1,-1.249554663E0,2.274198514E-1,9.922292268E-1,1.611715075E0
3.656272887E1,-1.432215832E0,-5.223268041E-1,1.032177989E0,1.841048311E0
3.657278187E1,-1.554934856E0,-1.197665886E0,1.096726718E0,2.248340605E0
3.658283487E1,-1.570521778E0,-1.719326693E0,1.207518591E0,2.623113432E0
3.659288921E1,-1.461534356E0,-2.028257461E0,1.346565233E0,2.839568441E0
3.660294221E1,-1.230139568E0,-2.111758624E0,1.510962186E0,2.873286371E0
3.661299521E1,-9.219994891E-1,-2.009286024E0,1.764876795E0,2.828798947E0
3.662304821E1,-5.734773695E-1,-1.716127242E0,2.095970703E0,2.768946044E0
3.663310221E1,-2.255037189E-1,-1.228232498E0,2.453204005E0,2.752747153E0
3.664315521E1,-3.077038765E-2,-7.610664265E-1,2.727039054E0,2.831415004E0
3.665320821E1,3.041838527E-2,-3.814347808E-1,2.911130453E0,2.936170684E0
3.666326221E1,1.032746923E-1,-6.275524199E-3,2.895721870E0,2.897569705E0
3.667331521E1,2.069639522E-1,3.621424775E-1,2.661534451E0,2.694020580E0
3.668336821E1,2.923023105E-1,6.762737596E-1,2.249129162E0,2.366721113E0
3.669342121E1,2.819240874E-1,7.666537334E-1,1.717637870E0,1.901977653E0
3.670347521E1,1.382579988E-1,5.043309747E-1,1.211779311E0,1.319800782E0
3.671352821E1,-3.175038099E-2,3.709181249E-3,8.197164845E-1,8.203395393E-1
3.672358121E1,-6.613434792E-2,-4.286206417E-1,4.372097629E-1,6.158260982E-1
3.673363521E1,-7.881228089E-2,-8.167243181E-1,1.633852386E-1,8.366269919E-1
3.674368821E1,3.545459211E-2,-1.119636913E0,2.510648221E-3,1.120200941E0
3.675374121E1,1.852871543E-1,-1.222231647E0,-2.913271411E-1,1.270060247E0
3.676379421E1,4.071299314E-1,-1.177099255E0,-6.194025707E-1,1.391034501E0
3.677384821E1,7.965860689E-1,-1.094016314E0,-6.972271107E-1,1.522349075E0
3.678390121E1,1.274352704E0,-9.006363943E-1,-5.062150937E-1,1.640540902E0
3.679395421E1,1.602383257E0,-7.390023237E-1,-1.291948146E-1,1.769307163E0
3.680400721E1,1.752073147E0,-7.352347434E-1,3.154742414E-1,1.926098242E0
3.681406121E1,1.750476272E0,-8.876155952E-1,8.208941138E-1,2.127415279E0
3.682411421E1,1.617874870E0,-1.133884896E0,1.264618260E0,2.345735150E0
3.683416721E1,1.418198887E0,-1.456534695E0,1.561813520E0,2.563599593E0
3.684422121E1,1.211766447E0,-1.799808061E0,1.742837470E0,2.783014449E0
3.685427421E1,1.110842920E0,-2.079262577E0,1.697639662E0,2.905044798E0
3.686432721E1,1.128938883E0,-2.218339040E0,1.396725572E0,2.854185247E0
3.687438021E1,1.105624865E0,-2.263267437E0,1.030988007E0,2.721713083E0
3.688443421E1,1.059039513E0,-2.238672001E0,6.921653223E-1,2.571441202E0
3.689448721E1,1.042428158E0,-2.130122974E0,3.235262959E-1,2.393480648E0
3.690454021E1,1.070880125E0,-1.917875332E0,-4.343253314E-2,2.197024446E0
3.691459421E1,1.092285612E0,-1.681925855E0,-2.769000135E-1,2.024508843E0
3.692464721E1,1.107276703E0,-1.455879514E0,-4.260352953E-1,1.878071599E0
3.693470021E1,1.029147377E0,-1.273684806E0,-5.671490742E-1,1.732938366E0
3.694475321E1,7.413567781E-1,-1.309419334E0,-5.775471778E-1,1.611753581E0
3.695480721E1,2.907066053E-1,-1.639375959E0,-4.321438815E-1,1.720119821E0
3.696486021E1,-1.695628220E-1,-2.068206954E0,-2.588435192E-1,2.091227277E0
3.697491321E1,-4.857498389E-1,-2.410720036E0,-2.175896586E-1,2.468778900E0
3.698496721E1,-7.444213039E-1,-2.610153213E0,-1.331913865E-1,2.717499369E0
3.699502021E1,-1.034259013E0,-2.719735882E0,-2.090087235E-2,2.909826768E0
3.700507321E1,-1.285249575E0,-2.756249112E0,6.997830749E-2,3.041984977E0
3.701512621E1,-1.477404284E0,-2.697202467E0,1.078027761E-1,3.077214000E0
3.702518021E1,-1.581237386E0,-2.489721621E0,1.512201065E-1,2.953285110E0
3.703523321E1,-1.647078788E0,-2.181979153E0,1.517552729E-1,2.738052450E0
3.704528621E1,-1.659674860E0,-1.885518302E0,2.226293738E-1,2.521758067E0
3.705534021E1,-1.605637817E0,-1.512850252E0,3.253870261E-1,2.229947399E0
3.706539321E1,-1.490974503E0,-1.111964562E0,4.170890553E-1,1.906156718E0
3.707544621E1,-1.309384543E0,-6.874034230E-1,5.220815134E-1,1.568304962E0
3.708549921E1,-1.007329661E0,-2.017866813E-1,6.289604294E-1,1.204583801E0
3.709555321E1,-7.297909856E-1,3.026871847E-1,6.962718219E-1,1.053094898E0
3.710560621E1,-5.556819534E-1,7.596503770E-1,7.379772337E-1,1.196019033E0
3.711565921E1,-4.076158351E-1,1.128191901E0,7.535359436E-1,1.416610057E0
3.712571321E1,-3.036336297E-1,1.321830634E0,7.062395704E-1,1.529118679E0
3.713576621E1,-1.788639879E-1,1.367265107E0,5.254617888E-1,1.475640976E0
3.714581921E1,-1.167297202E-1,1.286310991E0,2.210357152E-1,1.310373451E0
3.715587221E1,-1.660006982E-1,1.038108089E0,-6.368202567E-2,1.053223640E0
3.716592621E1,-2.345628101E-1,6.257017761E-1,-3.187650543E-1,7.403604422E-1
3.717597921E1,-2.901481962E-1,8.974715889E-2,-5.333585997E-1,6.137686243E-1
3.718603221E1,-3.674998426E-1,-5.297441433E-1,-6.005447155E-1,8.811009857E-1
3.719608621E1,-4.831413960E-1,-1.096349427E0,-5.276544946E-1,1.309132132E0
3.720613921E1,-6.053598976E-1,-1.594332810E0,-3.619093198E-1,1.743369172E0
3.721619221E1,-5.869861919E-1,-1.963862806E0,-8.497217640E-2,2.051470249E0
3.722624521E1,-4.664569509E-1,-2.168261731E0,2.249340539E-1,2.229245691E0
3.723629921E1,-2.483534682E-1,-2.204506136E0,5.435776323E-1,2.284076047E0
3.724635221E1,3.476579010E-2,-2.109958705E0,8.647457461E-1,2.280552477E0
3.725640521E1,3.629279047E-1,-1.946990665E0,1.119902596E0,2.275229909E0
3.726645921E1,6.900106233E-1,-1.725811839E0,1.276603151E0,2.254829655E0
3.727651221E1,9.679246902E-1,-1.537558246E0,1.356721116E0,2.267521941E0
3.728656521E1,1.191105310E0,-1.443752974E0,1.354434270E0,2.310334759E0
3.729661821E1,1.330749099E0,-1.424888540E0,1.241009980E0,2.311126628E0
3.730667221E1,1.438647185E0,-1.490223428E0,1.056681916E0,2.325306057E0
3.731672521E1,1.540068895E0,-1.619920518E0,8.263719316E-1,2.383032785E0
3.732677821E1,1.629347107E0,-1.772253934E0,5.479058875E-1,2.468978911E0
3.733683221E1,1.678629779E0,-1.963402630E0,3.064847320E-1,2.601284436E0
3.734688521E1,1.695268031E0,-2.155663028E0,1.260601223E-1,2.745306530E0
3.735693821E1,1.724626901E0,-2.316660848E0,-8.993310034E-2,2.889523040E0
3.736699121E1,1.723534057E0,-2.444213326E0,-3.175067335E-1,3.007583574E0
3.737704521E1,1.729400568E0,-2.536510163E0,-5.307675523E-1,3.115513493E0
3.738709821E1,1.752554373E0,-2.608616857E0,-6.774028569E-1,3.214841111E0
3.739715121E1,1.757107015E0,-2.665231938E0,-7.708309843E-1,3.284062538E0
3.740720521E1,1.668318799E0,-2.738851599E0,-7.909728880E-1,3.303064306E0
3.741725821E1,1.551583232E0,-2.832265547E0,-7.684008814E-1,3.319575058E0
3.742731121E1,1.480889810E0,-2.900518633E0,-7.127674019E-1,3.333778688E0
3.743736421E1,1.405696371E0,-2.921094401E0,-6.681133854E-1,3.309856535E0
3.744741821E1,1.397383384E0,-2.881134236E0,-6.654078788E-1,3.270532442E0
3.745747121E1,1.416964540E0,-2.770917437E0,-7.136792752E-1,3.192978243E0
3.746752421E1,1.394856218E0,-2.686148598E0,-7.387112054E-1,3.115559725E0
3.747757821E1,1.309302682E0,-2.616824301E0,-7.321123302E-1,3.016294316E0
3.748763121E1,1.145323951E0,-2.563970150E0,-6.833412892E-1,2.890097784E0
3.749768421E1,9.036550194E-1,-2.567073559E0,-5.624232084E-1,2.778988830E0
3.750773821E1,6.642910606E-1,-2.572339270E0,-3.932527345E-1,2.685676757E0
