"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.165129125E1,-2.006202378E1,-1.105652580E1,4.736022484E0,2.339148285E1
1.166134525E1,-2.311539301E1,-1.222377857E1,6.154226049E0,2.686292342E1
1.167139925E1,-2.630349379E1,-1.323018262E1,7.228282381E0,3.031764476E1
1.168145325E1,-3.118722630E1,-1.527760038E1,8.972406238E0,3.586854097E1
1.169150825E1,-3.468824199E1,-1.659991195E1,1.164323192E1,4.017954776E1
1.170156225E1,-3.401878959E1,-1.590525571E1,1.391502138E1,4.004850839E1
1.171161625E1,-3.019201148E1,-1.365723167E1,1.492288021E1,3.634239794E1
1.172167125E1,-2.610992289E1,-1.119301151E1,1.403302871E1,3.168497238E1
1.173172525E1,-2.242312010E1,-8.554313947E0,1.162084293E1,2.666489438E1
1.174177925E1,-1.841612262E1,-5.600098286E0,8.255480297E0,2.094439371E1
1.175183325E1,-1.420263071E1,-2.825934474E0,4.302139202E0,1.510658884E1
1.176188825E1,-9.807440674E0,-1.547529942E-1,2.388973510E-1,9.811570364E0
1.177194225E1,-5.445566316E0,2.379678776E0,-3.089661734E0,6.697990237E0
1.178199625E1,-1.290641878E0,4.366155689E0,-5.132622750E0,6.860968463E0
1.179205025E1,2.914944592E0,5.635496160E0,-6.215772672E0,8.882091468E0
1.180210525E1,6.942938257E0,6.178934044E0,-6.672105753E0,1.144118057E1
1.181215925E1,9.870111716E0,6.460089807E0,-6.636314946E0,1.353486393E1
1.182221325E1,1.136554647E1,6.525285092E0,-6.254977083E0,1.452169861E1
1.183226825E1,1.194686028E1,6.377627109E0,-5.753991154E0,1.471427920E1
1.184232225E1,1.234741327E1,6.262256282E0,-4.979518086E0,1.471292182E1
1.185237637E1,1.267525261E1,6.234644560E0,-4.132890376E0,1.471779890E1
1.186243038E1,1.265916108E1,6.076476792E0,-3.217519290E0,1.440591405E1
1.187248538E1,1.253211862E1,6.113291447E0,-2.336018786E0,1.413800952E1
1.188253937E1,1.217908596E1,6.310068380E0,-1.756728115E0,1.382870896E1
1.189259337E1,1.149575227E1,6.406043408E0,-1.329908270E0,1.322718294E1
1.190264738E1,1.064280255E1,6.533466516E0,-9.370022750E-1,1.252331442E1
1.191270238E1,9.868673301E0,6.761547688E0,-5.200607522E-1,1.197412640E1
1.192275637E1,9.195193341E0,6.985482599E0,-1.548342339E-1,1.154870215E1
1.193281038E1,8.795809216E0,7.229972811E0,1.507119834E-1,1.138689952E1
1.194286538E1,8.663304877E0,7.470461190E0,2.378787843E-1,1.144190666E1
1.195291938E1,8.529846273E0,7.486787785E0,1.352554901E-1,1.135026708E1
1.196297337E1,8.398973308E0,7.363381130E0,-1.245807584E-1,1.117039188E1
1.197302738E1,8.398844084E0,7.263317143E0,-5.368667829E-1,1.111686034E1
1.198308238E1,8.391145640E0,7.065215231E0,-1.007188743E0,1.101558081E1
1.199313638E1,8.275458478E0,6.742664689E0,-1.302888286E0,1.075380203E1
1.200319037E1,8.165917325E0,6.435272470E0,-1.404581891E0,1.049131964E1
1.201324438E1,8.083433577E0,6.133516381E0,-1.380218883E0,1.024045535E1
1.202329938E1,8.183782323E0,5.825784438E0,-1.311449779E0,1.013084192E1
1.203335338E1,8.478898898E0,5.532506812E0,-1.261753124E0,1.020256728E1
1.204340737E1,8.625228978E0,5.166904975E0,-1.152249978E0,1.012023527E1
1.205346238E1,8.365521972E0,4.672700062E0,-1.004406638E0,9.634568824E0
1.206351638E1,7.839426929E0,4.150155157E0,-8.491279793E-1,8.910747485E0
1.207357038E1,7.263508347E0,3.596273561E0,-7.211394453E-1,8.137062070E0
1.208362437E1,6.332675470E0,2.886855445E0,-4.649296947E-1,6.975161115E0
1.209367938E1,4.641841382E0,1.729770697E0,-2.477792716E-1,4.959858127E0
1.210373338E1,2.029297827E0,-1.104030329E-1,-2.362836456E-1,2.045988382E0
1.211378737E1,-1.196301146E0,-2.112020141E0,-3.748264769E-1,2.456066041E0
1.212384238E1,-4.336683968E0,-3.744167187E0,-3.371971957E-1,5.739278501E0
1.213389638E1,-7.180021802E0,-5.165425045E0,-3.440731924E-2,8.845084106E0
1.214395038E1,-1.002828592E1,-6.582505360E0,5.880217338E-1,1.201006514E1
1.215400437E1,-1.295510269E1,-8.020966018E0,1.741273924E0,1.533631692E1
1.216405938E1,-1.520005928E1,-9.563017119E0,3.433220737E0,1.828332856E1
1.217411338E1,-1.674858910E1,-1.119306063E1,4.812456118E0,2.071133933E1
1.218416738E1,-1.850409748E1,-1.322049846E1,5.405514643E0,2.337526025E1
1.219422137E1,-2.079932726E1,-1.532232456E1,5.212040802E0,2.635433577E1
1.220427638E1,-2.317454111E1,-1.711827580E1,4.424634862E0,2.914913576E1
1.221433038E1,-2.503822415E1,-1.834582505E1,3.238605520E0,3.120850094E1
1.222438438E1,-2.569613181E1,-1.849913437E1,1.910726234E0,3.172002580E1
1.223443837E1,-2.458500880E1,-1.679601820E1,3.553924517E-1,2.977675585E1
1.224449338E1,-2.223756222E1,-1.344307272E1,-1.361185172E0,2.602072641E1
1.225454738E1,-1.949686699E1,-9.283942965E0,-2.811216155E0,2.177664703E1
1.226460138E1,-1.616076851E1,-4.948947673E0,-3.445723253E0,1.724921826E1
1.227465537E1,-1.233540192E1,-1.285800675E0,-3.276932849E0,1.282784911E1
1.228471038E1,-8.431897225E0,1.374435402E0,-2.418790802E0,8.878992760E0
1.229476438E1,-4.634850451E0,3.298424582E0,-1.319301420E0,5.839691744E0
1.230481838E1,-1.094491181E0,4.713597535E0,-4.672088297E-1,4.861501492E0
1.231487337E1,1.813388804E0,5.668294362E0,-3.219044244E-1,5.959996844E0
1.232492738E1,4.024408738E0,6.203014632E0,-7.609122062E-1,7.433185293E0
1.233498138E1,5.927460501E0,6.455814323E0,-1.451730330E0,8.883684344E0
1.234503538E1,7.596678602E0,6.487086402E0,-2.206824557E0,1.023043940E1
1.235509038E1,9.316756954E0,6.611833239E0,-2.824746612E0,1.176849576E1
1.236514438E1,1.115609336E1,6.998810742E0,-3.489918264E0,1.362429082E1
1.237519838E1,1.226881850E1,7.136145465E0,-4.328287366E0,1.483854949E1
1.238525337E1,1.231898410E1,6.893757911E0,-4.818851802E0,1.491652105E1
1.239530738E1,1.198482976E1,6.654273500E0,-4.874738320E0,1.454917777E1
1.240536138E1,1.175843727E1,6.677864091E0,-4.578873301E0,1.427658210E1
1.241541538E1,1.136414314E1,6.854492104E0,-4.009195452E0,1.386367410E1
1.242547037E1,1.071084777E1,6.965434835E0,-3.405364602E0,1.322255839E1
1.243552438E1,1.003479971E1,7.082251094E0,-2.710221292E0,1.257778937E1
1.244557838E1,9.433080293E0,7.278312913E0,-2.020033498E0,1.208459259E1
1.245563238E1,8.976092323E0,7.488986923E0,-1.406062991E0,1.177421639E1
1.246568737E1,8.541487495E0,7.577091599E0,-9.721522272E-1,1.145924979E1
1.247574138E1,8.021926131E0,7.565120595E0,-6.441216749E-1,1.104523613E1
1.248579538E1,7.698145335E0,7.585356054E0,-3.125167197E-1,1.081187934E1
1.249585038E1,7.404120435E0,7.641864130E0,-9.896061659E-2,1.064090598E1
1.250590437E1,7.177623274E0,7.667463825E0,1.189370441E-1,1.050344817E1
1.251595838E1,7.228721507E0,7.722704226E0,3.632255280E-1,1.058425755E1
1.252601238E1,7.359457648E0,7.686317587E0,5.180352402E-1,1.065408163E1
1.253606737E1,7.345217339E0,7.447064141E0,6.240546155E-1,1.047856986E1
1.254612137E1,7.506219837E0,7.380733911E0,7.494937634E-1,1.055368704E1
1.255617538E1,7.832317885E0,7.614480450E0,7.565244555E-1,1.094978745E1
1.256623038E1,7.530954144E0,7.216875048E0,1.349913933E0,1.051764343E1
1.257628437E1,7.474498692E0,7.035554645E0,2.049635028E0,1.046748124E1
1.258633837E1,7.179133025E0,6.786964949E0,2.656013510E0,1.023021270E1
1.259639238E1,6.255198693E0,6.085789068E0,2.912653068E0,9.200428640E0
1.260644738E1,4.939376366E0,5.331649107E0,2.835816561E0,7.801652174E0
1.261650137E1,3.225763865E0,4.262794750E0,2.501055863E0,5.901885463E0
1.262655537E1,9.024393833E-1,2.837731524E0,1.827971175E0,3.494080088E0
1.263660938E1,-2.467382918E0,9.399475175E-1,1.209561973E0,2.904224504E0
1.264666438E1,-6.968809263E0,-1.655669225E0,1.700765437E0,7.361939025E0
1.265671837E1,-1.251353734E1,-4.845457803E0,3.243822405E0,1.380541422E1
1.266677237E1,-1.845578194E1,-8.727621911E0,6.498646932E0,2.142474465E1
1.267682738E1,-2.319887488E1,-1.155177445E1,8.392974064E0,2.724102241E1
1.268688138E1,-2.347251989E1,-1.154280716E1,8.426561056E0,2.748094828E1
1.269693537E1,-1.915499433E1,-8.894256447E0,7.178478137E0,2.230587711E1
1.270698938E1,-1.775233500E1,-8.011803432E0,6.400993168E0,2.050139278E1
1.271704438E1,-1.830095937E1,-8.940980963E0,6.575047821E0,2.140321257E1
1.272709838E1,-1.881566871E1,-1.029775719E1,6.091019402E0,2.229739244E1
1.273715237E1,-1.917259679E1,-1.173796383E1,5.351003391E0,2.310847246E1
1.274720638E1,-1.878674604E1,-1.239600012E1,4.278992414E0,2.291096728E1
1.275726138E1,-1.696930512E1,-1.152345638E1,3.188453951E0,2.075845856E1
1.276731538E1,-1.428194351E1,-9.611978195E0,2.450780626E0,1.738879987E1
1.277736937E1,-1.137466696E1,-7.264901739E0,2.098533392E0,1.365890509E1
1.278742438E1,-8.341571776E0,-4.822650738E0,2.023054170E0,9.845431835E0
1.279747838E1,-5.490946557E0,-2.670734753E0,2.241718401E0,6.504507637E0
1.280753238E1,-2.822289612E0,-1.012759824E0,2.589076047E0,3.961605217E0
1.281758637E1,2.373297125E-1,7.451467972E-1,2.231394557E0,2.364464170E0
1.282764138E1,2.870663627E0,1.821847094E0,1.355321146E0,3.660154628E0
1.283769538E1,5.017912073E0,2.257381922E0,1.628987503E-1,5.504702600E0
1.284775258E1,6.438002535E0,2.417026843E0,-1.177012497E0,6.976765283E0
1.285780658E1,7.369153501E0,2.591221098E0,-2.495375293E0,8.200350478E0
1.286786158E1,8.098610026E0,2.819070720E0,-3.482810681E0,9.255518046E0
1.287791558E1,8.614444959E0,3.096865504E0,-4.222286117E0,1.008101870E1
1.288796958E1,9.109587765E0,3.569799415E0,-4.725313309E0,1.086538738E1
1.289802458E1,9.563169731E0,4.079681298E0,-5.028335320E0,1.154911992E1
1.290807858E1,9.999474345E0,4.539201989E0,-4.967395054E0,1.205275303E1
1.291813258E1,1.040694225E1,4.878134091E0,-4.732889839E0,1.242983851E1
1.292818658E1,1.034760236E1,5.057556195E0,-4.782934988E0,1.247109524E1
1.293824158E1,1.005031822E1,5.229514621E0,-4.755651295E0,1.228710457E1
1.294829558E1,9.752539997E0,5.285556675E0,-4.513131301E0,1.197570457E1
1.295834958E1,9.350340437E0,5.027323751E0,-4.047213464E0,1.136146061E1
1.296840458E1,8.953333790E0,4.685498740E0,-3.456345890E0,1.068000053E1
1.297845858E1,8.666234917E0,4.540162687E0,-2.830182184E0,1.018462744E1
1.298851258E1,8.545979326E0,4.511043261E0,-2.076080376E0,9.883996341E0
1.299856658E1,8.488601768E0,4.534941416E0,-1.282511470E0,9.709113723E0
1.300862158E1,8.487355142E0,4.791628336E0,-5.096801537E-1,9.759850064E0
1.301867558E1,8.483197187E0,4.852658064E0,-8.331873000E-2,9.773426564E0
1.302872958E1,8.388468785E0,4.711423833E0,-2.076024681E-2,9.621037058E0
1.303878458E1,8.295844796E0,4.720046137E0,-1.491598400E-1,9.545790961E0
1.304883858E1,8.179660621E0,4.790741313E0,-2.515711910E-1,9.482686237E0
1.305889258E1,8.091291066E0,4.621026756E0,-5.176136559E-1,9.332245351E0
1.306894658E1,7.893731775E0,4.416243523E0,-9.770928320E-1,9.097742500E0
1.307900158E1,7.685039386E0,4.234354770E0,-1.378566459E0,8.882006314E0
1.308905558E1,7.383112559E0,4.019352066E0,-1.547672760E0,8.547562989E0
1.309910958E1,6.935956682E0,3.764255296E0,-1.484722367E0,8.030038203E0
1.310916358E1,6.320520278E0,3.557075289E0,-1.095792479E0,7.335020269E0
1.311921858E1,5.162580374E0,3.327898350E0,-4.391796899E-1,6.157923542E0
1.312927258E1,3.492792170E0,2.655029424E0,8.478316516E-2,4.388162095E0
1.313932658E1,1.302155630E0,1.130351716E0,2.394686240E-1,1.740876075E0
1.314938158E1,-2.447671954E0,-6.528262787E-1,-1.186800590E-1,2.536013624E0
1.315943558E1,-7.016613759E0,-2.428819654E0,-2.523073554E-4,7.425094856E0
1.316948958E1,-1.226789815E1,-4.628663220E0,1.551157554E0,1.320348204E1
1.317954358E1,-1.835902689E1,-7.281741135E0,4.286586193E0,2.021020642E1
1.318959858E1,-2.281290953E1,-9.504024560E0,7.373301516E0,2.578993795E1
1.319965258E1,-2.361960310E1,-1.022197026E1,8.778190970E0,2.719247990E1
1.320970658E1,-2.235663258E1,-1.045872987E1,7.998615621E0,2.594574922E1
1.321976058E1,-2.133851773E1,-1.142570029E1,7.183234847E0,2.524832329E1
1.322981558E1,-2.118207664E1,-1.253187304E1,7.015416250E0,2.559187914E1
1.323986958E1,-2.176036627E1,-1.282768134E1,6.212667800E0,2.601269286E1
1.324992358E1,-2.229328385E1,-1.205858420E1,5.284791859E0,2.589071228E1
1.325997858E1,-2.125210290E1,-1.038296632E1,4.862943024E0,2.414758957E1
1.327003258E1,-1.903762785E1,-8.162936999E0,4.383234236E0,2.117256614E1
1.328008658E1,-1.642217062E1,-6.008892335E0,3.728337897E0,1.788001618E1
1.329014058E1,-1.330544447E1,-3.852766354E0,2.951587338E0,1.416299858E1
1.330019558E1,-9.789450545E0,-1.480363122E0,2.348188012E0,1.017540190E1
1.331024958E1,-6.348245435E0,6.068747650E-1,1.521952466E0,6.556283734E0
1.332030358E1,-3.231589445E0,1.979628361E0,8.667038324E-1,3.887579494E0
1.333035758E1,-3.713753772E-1,3.559850086E0,-1.803246224E-1,3.583708871E0
1.334041258E1,1.938185343E0,5.064076425E0,-1.089660504E0,5.530713560E0
1.335046658E1,4.180147573E0,6.492761124E0,-1.586531455E0,7.883315470E0
1.336052058E1,6.723100491E0,7.563243054E0,-1.989225396E0,1.031308603E1
1.337057558E1,9.005844126E0,7.705854304E0,-2.679280166E0,1.215170610E1
1.338062958E1,1.060274211E1,7.169827766E0,-3.409724286E0,1.324578386E1
1.339068358E1,1.154219086E1,6.660087386E0,-4.030035514E0,1.392192947E1
1.340073758E1,1.163558960E1,6.094623626E0,-4.573366393E0,1.390852482E1
1.341079258E1,1.138163801E1,5.379044883E0,-4.867535135E0,1.349698877E1
1.342084658E1,1.139827919E1,4.810401114E0,-5.001350420E0,1.334444579E1
1.343090058E1,1.173135998E1,4.360735905E0,-4.806446934E0,1.340681755E1
1.344095558E1,1.193774096E1,4.090292240E0,-4.374099716E0,1.335563171E1
1.345100958E1,1.173698266E1,3.965750640E0,-3.749288763E0,1.294376709E1
1.346106358E1,1.132333426E1,3.881890458E0,-3.038218516E0,1.234980745E1
1.347111758E1,1.088082165E1,3.827720098E0,-2.389272303E0,1.177931845E1
1.348117258E1,1.051069758E1,3.875311171E0,-1.970942761E0,1.137441935E1
1.349122658E1,1.019854748E1,3.975269615E0,-1.725479425E0,1.108108381E1
1.350128058E1,9.962861420E0,4.088631631E0,-1.736264614E0,1.090825976E1
1.351133458E1,9.751369384E0,4.199073256E0,-2.070173373E0,1.081697919E1
1.352138958E1,9.516224776E0,4.266158946E0,-2.451453933E0,1.071299550E1
1.353144358E1,9.310608607E0,4.323330681E0,-2.684464892E0,1.061060661E1
1.354149758E1,9.088944170E0,4.437237951E0,-2.686860496E0,1.046504687E1
1.355155258E1,8.836011162E0,4.554771078E0,-2.356132624E0,1.021628082E1
1.356160658E1,8.611897327E0,4.605650041E0,-1.898122560E0,9.948852050E0
1.357166058E1,8.427211266E0,4.693358275E0,-1.361785681E0,9.741661145E0
1.358171458E1,8.292685545E0,4.707525494E0,-8.981494273E-1,9.577896545E0
1.359176958E1,7.946176622E0,4.587619566E0,-4.565763259E-1,9.186753405E0
1.360182358E1,7.362653736E0,4.396240490E0,2.710944593E-2,8.575332962E0
1.361187758E1,6.761568738E0,4.247813599E0,6.096453220E-1,8.008395569E0
1.362193258E1,6.337706414E0,4.356485564E0,1.130669659E0,7.773281349E0
1.363198658E1,5.614550264E0,4.454555649E0,1.159290025E0,7.260178652E0
1.364204058E1,3.788938440E0,3.432372306E0,1.113718581E0,5.232361152E0
1.365209458E1,8.187996411E-1,1.685702425E0,7.074300635E-1,2.003118272E0
1.366214958E1,-3.662465504E0,-6.906659500E-1,3.575898354E-1,3.744134548E0
1.367220358E1,-9.140114323E0,-3.260096376E0,6.719421422E-1,9.727354444E0
1.368225758E1,-1.476163505E1,-5.305631336E0,1.930532507E0,1.580451040E1
1.369231158E1,-1.981056310E1,-6.557032549E0,3.746175413E0,2.120110649E1
1.370236658E1,-2.426710037E1,-7.569193180E0,5.317622221E0,2.597040531E1
1.371242058E1,-2.808296524E1,-9.211734529E0,6.822866269E0,3.033249897E1
1.372247458E1,-2.982936951E1,-1.089993971E1,8.163109492E0,3.279079638E1
1.373252958E1,-2.966948324E1,-1.186422977E1,8.878591756E0,3.316425147E1
1.374258358E1,-2.867802234E1,-1.252954585E1,8.884057149E0,3.253221412E1
1.375263758E1,-2.709647914E1,-1.281260956E1,8.199984958E0,3.107445734E1
1.376269158E1,-2.459927367E1,-1.210906555E1,6.776865054E0,2.824322279E1
1.377274658E1,-2.178089702E1,-1.077710842E1,4.832143108E0,2.477706899E1
1.378280058E1,-1.898301368E1,-9.179829197E0,2.864073231E0,2.127973186E1
1.379285458E1,-1.570525521E1,-7.052008125E0,1.611027780E0,1.729107487E1
1.380290858E1,-1.160693942E1,-3.649334120E0,1.546340033E-2,1.216712461E1
1.381296358E1,-7.120214726E0,-7.318002351E-2,-1.294802902E0,7.237356397E0
1.382301758E1,-2.241611397E0,3.366860102E0,-2.122877105E0,4.568060398E0
1.383307158E1,2.268278208E0,5.834275180E0,-3.049860907E0,6.963153341E0
1.384312558E1,6.045655534E0,6.475739880E0,-4.035661705E0,9.735076950E0
1.385317833E1,8.763477037E0,5.753402925E0,-5.147301015E0,1.167882198E1
1.386323233E1,9.809119409E0,4.561866382E0,-5.848033678E0,1.229751789E1
1.387328633E1,1.055558782E1,3.634013830E0,-6.226452026E0,1.278261302E1
1.388334133E1,1.197651502E1,2.975623195E0,-6.225203061E0,1.382188115E1
1.389339533E1,1.334970321E1,2.333754014E0,-6.790540522E0,1.515824608E1
1.390344933E1,1.409791760E1,2.031770614E0,-7.415464618E0,1.605828410E1
1.391350333E1,1.418850033E1,2.244042084E0,-7.516586366E0,1.621259810E1
1.392355833E1,1.372072074E1,2.596696139E0,-6.979229586E0,1.561123487E1
1.393361233E1,1.298476445E1,3.018167536E0,-5.667625440E0,1.448569713E1
1.394366633E1,1.212422271E1,3.390884557E0,-4.214390914E0,1.327614270E1
1.395372033E1,1.115555074E1,3.650535723E0,-3.030530596E0,1.212257560E1
1.396377533E1,1.023081008E1,3.902448099E0,-1.855199174E0,1.110586962E1
1.397382933E1,9.172208521E0,3.956761715E0,-9.108188818E-1,1.003070105E1
1.398388333E1,8.304034991E0,3.975903745E0,-2.641859740E-1,9.210570121E0
1.399393833E1,7.823449997E0,4.237156171E0,1.587058581E-1,8.898598195E0
1.400399233E1,7.696237389E0,4.666635915E0,4.161078925E-1,9.010144643E0
1.401404633E1,7.699808283E0,5.001202485E0,5.773214753E-1,9.199585533E0
1.402410033E1,7.607282528E0,5.095551987E0,4.665544532E-1,9.168046170E0
1.403415533E1,7.556612311E0,5.069100938E0,3.295851807E-1,9.105317146E0
1.404420933E1,7.725650053E0,5.379887466E0,4.063708167E-1,9.423056571E0
1.405426333E1,8.036984466E0,5.776814007E0,5.559772378E-1,9.913314787E0
1.406431833E1,8.428222250E0,6.075200930E0,6.737803607E-1,1.041138687E1
1.407437233E1,8.752448019E0,6.355864357E0,8.612866795E-1,1.085099870E1
1.408442633E1,8.705225905E0,6.363207291E0,1.098717110E0,1.083875197E1
1.409448033E1,8.429315094E0,6.154126062E0,1.283068564E0,1.051536426E1
1.410453533E1,7.900947239E0,5.765362819E0,1.441777200E0,9.886510872E0
1.411458933E1,7.044606135E0,5.268533092E0,1.509047661E0,8.925309035E0
1.412464333E1,5.854691902E0,4.316361970E0,1.582465301E0,7.443963619E0
1.413469733E1,3.675581979E0,3.469882194E0,1.699486213E0,5.332751514E0
1.414475233E1,1.547266232E0,2.925326615E0,1.732692550E0,3.735477489E0
1.415480633E1,-8.610644853E-1,2.425765507E0,9.000607359E-1,2.726880942E0
1.416486033E1,-4.568789193E0,7.256211899E-1,-6.628231171E-1,4.673295977E0
1.417491433E1,-9.837364969E0,-2.444004873E0,-1.836814797E0,1.030149494E1
1.418496933E1,-1.678291225E1,-5.831780173E0,-1.432269627E0,1.782490393E1
1.419502333E1,-2.415933151E1,-8.664433390E0,1.902322469E0,2.573644372E1
1.420507733E1,-2.879421353E1,-9.896460439E0,6.889905181E0,3.121726214E1
1.421513233E1,-3.099421906E1,-9.360980031E0,1.109943501E1,3.422670040E1
1.422518633E1,-2.966778989E1,-8.317108780E0,1.276300763E1,3.335035860E1
1.423524033E1,-2.695621146E1,-8.518024372E0,1.321923195E1,3.120804654E1
1.424529433E1,-2.474665157E1,-8.852248296E0,1.364041625E1,2.961114688E1
1.425534933E1,-2.274138405E1,-8.628745494E0,1.281114892E1,2.749093185E1
1.426540333E1,-2.113132047E1,-8.316467925E0,1.069866217E1,2.510294238E1
1.427545733E1,-1.946825306E1,-7.646923726E0,7.907362220E0,2.236100841E1
1.428551133E1,-1.649842650E1,-5.803816448E0,4.665571722E0,1.810110278E1
1.429556633E1,-1.265508089E1,-3.603286127E0,1.758353641E0,1.327503487E1
1.430562033E1,-8.083035382E0,-1.010704528E0,-3.032705176E-1,8.151623006E0
1.431567433E1,-2.871545972E0,1.654721538E0,-2.525658608E0,4.166873053E0
1.432572933E1,1.755628254E0,3.007317443E0,-4.993151454E0,6.087507717E0
1.433578333E1,6.124942024E0,3.396905142E0,-7.215426108E0,1.005565777E1
1.434583733E1,9.654210294E0,3.277081076E0,-8.600821531E0,1.333855943E1
1.435589133E1,1.048391499E1,2.773399873E0,-8.476607959E0,1.376434172E1
1.436594633E1,1.016317767E1,2.371245191E0,-8.055466930E0,1.318345674E1
1.437600033E1,9.806028571E0,2.103561851E0,-7.840658938E0,1.273024357E1
1.438605433E1,9.981816924E0,1.916706327E0,-7.517102675E0,1.264188534E1
1.439610833E1,1.044602737E1,2.094291968E0,-7.071746571E0,1.278730411E1
1.440616333E1,1.075432767E1,2.709772226E0,-6.196353484E0,1.270406335E1
1.441621733E1,1.072538161E1,3.211958588E0,-5.465065026E0,1.245862851E1
1.442627133E1,1.033742353E1,3.364084429E0,-5.060326606E0,1.199109230E1
1.443632633E1,9.862442508E0,3.468147618E0,-4.618155773E0,1.142904995E1
1.444638033E1,9.451599010E0,3.535553443E0,-4.330092402E0,1.098100916E1
1.445643433E1,9.187246975E0,3.624152793E0,-4.185536659E0,1.072654220E1
1.446648833E1,9.091666049E0,3.776009662E0,-4.049995569E0,1.064514465E1
1.447654333E1,9.190579888E0,3.839674146E0,-3.917597065E0,1.070315014E1
1.448659733E1,9.317874942E0,3.637173373E0,-3.834705182E0,1.071245945E1
1.449665133E1,9.415223481E0,3.305835928E0,-3.746443216E0,1.065883770E1
1.450670533E1,9.445358861E0,3.012235243E0,-3.738192210E0,1.059539741E1
1.451676033E1,9.404215513E0,2.740412221E0,-3.696576991E0,1.046966141E1
1.452681433E1,9.374304081E0,2.562187918E0,-3.701401529E0,1.039917099E1
1.453686833E1,9.499859004E0,2.533431312E0,-3.753370412E0,1.052394340E1
1.454692333E1,9.769801562E0,2.597613274E0,-3.767183874E0,1.078834054E1
1.455697733E1,9.942601987E0,2.591771906E0,-3.684682000E0,1.091556216E1
1.456703133E1,9.989397254E0,2.525801573E0,-3.488601471E0,1.087833035E1
1.457708533E1,9.901934602E0,2.525700123E0,-3.209468844E0,1.071112320E1
1.458714033E1,9.562241778E0,2.490098766E0,-2.925536238E0,1.030513571E1
1.459719433E1,8.976320364E0,2.512019393E0,-2.719348796E0,9.709759348E0
1.460724833E1,8.238663704E0,2.610959837E0,-2.488517679E0,8.993631699E0
1.461730333E1,7.220254739E0,2.638923268E0,-2.063810433E0,7.959604765E0
1.462735733E1,5.966305309E0,2.586731314E0,-1.568872864E0,6.689494749E0
1.463741133E1,4.209738577E0,2.457726534E0,-1.029289318E0,4.982143625E0
1.464746533E1,1.572623268E0,2.029924648E0,-5.036234616E-1,2.616748863E0
1.465752033E1,-2.220179012E0,1.037335087E0,2.570260584E-1,2.464005139E0
1.466757433E1,-6.940599956E0,-3.169196000E-1,1.217162842E0,7.053640986E0
1.467762833E1,-1.292650396E1,-1.988649153E0,2.133014569E0,1.325137658E1
1.468768233E1,-1.892062623E1,-4.396626114E0,3.999852186E0,1.983227762E1
1.469773733E1,-2.291909497E1,-6.924200855E0,6.677741300E0,2.485601940E1
1.470779133E1,-2.472334691E1,-8.294374806E0,1.007632196E1,2.795662355E1
1.471784533E1,-2.621169017E1,-8.300122619E0,1.339575237E1,3.058416124E1
1.472790033E1,-2.840122684E1,-7.758611392E0,1.652967285E1,3.376471267E1
1.473795433E1,-2.935552051E1,-6.891712555E0,1.905447484E1,3.566952898E1
1.474800833E1,-2.690884433E1,-5.259472246E0,1.973792898E1,3.378363202E1
1.475806233E1,-2.280026317E1,-3.249385446E0,1.747496999E1,2.890994781E1
1.476811733E1,-1.931148102E1,-1.491244790E0,1.309082709E1,2.337791403E1
1.477817133E1,-1.662344465E1,-4.523750284E-1,8.345440879E0,1.860618012E1
1.478822533E1,-1.352860930E1,2.184778324E-1,3.825888750E0,1.406088286E1
1.479827933E1,-9.556072381E0,1.132662171E0,2.205937388E-1,9.625492431E0
1.480833433E1,-5.344871415E0,2.136243986E0,-2.203016265E0,6.163154183E0
1.481838833E1,-1.790395798E0,2.676539284E0,-3.352972965E0,4.648850111E0
1.482844233E1,1.653528267E0,3.178964505E0,-3.839567142E0,5.251880319E0
1.483849733E1,4.447384039E0,3.348508323E0,-4.129212477E0,6.931242923E0
1.484855133E1,6.382627648E0,2.734397483E0,-3.817417889E0,7.923859200E0
1.485860408E1,8.037668005E0,1.947866140E0,-3.541957313E0,8.996874517E0
1.486865808E1,9.512463262E0,9.175028341E-1,-3.563652238E0,1.019943067E1
1.487871308E1,1.062148828E1,-2.615780701E-2,-3.967822893E0,1.133844416E1
1.488876708E1,1.115790834E1,-5.899879697E-1,-4.594138042E0,1.208110544E1
1.489882108E1,1.117634461E1,-8.752188402E-1,-5.234502881E0,1.237241720E1
1.490887508E1,1.098228137E1,-6.566392480E-1,-5.946183870E0,1.250594986E1
1.491893008E1,1.059545180E1,9.357204191E-2,-6.402141561E0,1.237981305E1
1.492898408E1,1.013897839E1,1.185285577E0,-6.565799280E0,1.213727749E1
1.493903808E1,9.722420989E0,2.200478281E0,-6.521030658E0,1.191181831E1
1.494909308E1,9.730480791E0,3.144989843E0,-5.950998468E0,1.183163557E1
1.495914708E1,9.640481032E0,3.763739864E0,-5.238449167E0,1.159939490E1
1.496920108E1,9.256381529E0,3.836237737E0,-4.623674667E0,1.103520215E1
1.497925508E1,8.915399979E0,3.706825698E0,-4.315524648E0,1.057585299E1
1.498931008E1,8.647930208E0,3.621176268E0,-4.261542276E0,1.029856092E1
1.499936408E1,8.518295683E0,3.574692366E0,-4.355738289E0,1.021333652E1
1.500941808E1,8.514123695E0,3.623287113E0,-4.369730676E0,1.023293985E1
