"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.823950171E1,-7.055259177E-1,-1.573442609E-1,-5.564502776E-1,9.122285615E-1
2.824955471E1,-9.457380152E-1,-2.296636473E-1,-4.920180541E-1,1.090526272E0
2.825960771E1,-6.044144028E-1,3.023659533E-1,-1.066814556E0,1.262867862E0
2.826966071E1,-2.426410308E-1,4.561279175E-1,-1.500420679E0,1.586880450E0
2.827971471E1,2.062853828E-1,4.917408961E-1,-2.055043117E0,2.123102678E0
2.828976771E1,6.715459934E-1,5.537282890E-1,-2.389037830E0,2.542654281E0
2.829982071E1,-7.577962250E-2,2.247481855E-1,-1.571866638E0,1.589660035E0
2.830987371E1,-1.027084772E0,-4.369450302E-1,-9.522231621E-1,1.467158150E0
2.831992671E1,-8.782351264E-1,-8.064954914E-1,-1.342349975E0,1.795448515E0
2.832998071E1,5.985414594E-1,-9.117262235E-1,-2.011874294E0,2.288478700E0
2.834003371E1,7.344687581E-1,-6.157664797E-1,-1.693470597E-2,9.585924569E-1
2.835008671E1,3.401661560E-1,-3.960075406E-1,1.061926868E0,1.183310466E0
2.836013971E1,2.370358899E-1,-2.933654074E-1,6.048535287E-1,7.128092778E-1
2.837019271E1,-5.493576050E-2,-6.784970172E-1,1.934691632E-1,7.076768028E-1
2.838024671E1,-5.437980723E-1,-1.135259796E0,1.946766132E-1,1.273746494E0
2.839029971E1,-7.410772812E-1,-1.134963489E0,4.007354164E-1,1.413480290E0
2.840035271E1,-9.385164115E-1,-7.750684614E-1,9.415929240E-1,1.538876671E0
2.841040571E1,-1.118280871E0,-4.866467287E-1,1.623392302E0,2.030462930E0
2.842045971E1,-1.563459219E0,-2.489384090E-1,1.738390662E0,2.351250126E0
2.843051271E1,-2.409696920E0,-2.911540635E-2,1.281903799E0,2.729608818E0
2.844056571E1,-2.941689756E0,1.370013591E-1,3.422211599E-1,2.964696159E0
2.845061871E1,-2.170574158E0,3.501899647E-1,-9.001320720E-2,2.200483485E0
2.846067171E1,-6.031981820E-1,7.025727814E-1,-1.012556487E-1,9.315091338E-1
2.847072571E1,1.724291271E-1,8.206592019E-1,-2.242904216E-1,8.680550229E-1
2.848077871E1,2.039087820E-1,6.351616940E-1,-6.426376516E-1,9.262787486E-1
2.849083171E1,-1.516416907E-2,3.280299675E-1,-1.063234305E0,1.112789648E0
2.850088471E1,-2.517834449E-1,6.916956447E-2,-1.442334439E0,1.465778962E0
2.851093871E1,-5.013578117E-2,-4.647155039E-2,-1.822899300E0,1.824180655E0
2.852099171E1,4.242318678E-1,5.388731819E-2,-2.295642008E0,2.335133562E0
2.853104471E1,6.768403548E-1,9.555348971E-2,-2.604490185E0,2.692696132E0
2.854109771E1,2.186420113E-1,-2.252797705E-1,-2.056814239E0,2.080634547E0
2.855115071E1,-1.259051710E-1,-5.934856644E-1,-8.577894598E-1,1.050656987E0
2.856120471E1,2.820492178E-1,-6.973465401E-1,-2.508478904E-1,7.929493189E-1
2.857125771E1,4.889003187E-1,-8.390054988E-1,5.365083486E-1,1.109411987E0
2.858131071E1,2.247353947E-1,-1.144243678E0,2.310688648E0,2.588258415E0
2.859136371E1,1.530391753E-2,-1.029252042E0,3.289375724E0,3.446677622E0
2.860141671E1,-5.295296967E-2,-6.597359334E-1,3.762686196E0,3.820453236E0
2.861147071E1,1.463634092E-1,-5.557916618E-1,3.525735968E0,3.572273888E0
2.862152371E1,7.721008533E-1,-3.827681652E-1,2.676068290E0,2.811404043E0
2.863157671E1,1.214958442E0,-3.446871500E-1,3.216269156E0,3.455332188E0
2.864162971E1,4.343384877E-1,-3.681416477E-1,2.643760670E0,2.704375838E0
2.865168371E1,4.956298792E-1,-3.998238355E-2,1.418935636E0,1.503537797E0
2.866173671E1,-4.838494939E-1,-3.094001538E-1,7.899646819E-2,5.797234080E-1
2.867178971E1,-1.948967901E0,-1.803049465E0,-8.000657469E-1,2.773007114E0
2.868184271E1,-3.244997988E0,-4.012331314E0,-5.573858321E-1,5.190326915E0
2.869189571E1,-5.495502123E0,-6.630453697E0,-2.953621584E0,9.104248474E0
2.870194971E1,-7.907424785E0,-9.173161032E0,-3.987087715E0,1.275033798E1
2.871200271E1,-7.600100393E0,-8.898226122E0,-3.217655531E0,1.213644352E1
2.872205571E1,-5.177365644E0,-5.964696740E0,-1.507710403E0,8.040890055E0
2.873210871E1,-2.005354064E0,-3.362007790E0,9.699466574E-1,4.033030848E0
2.874216171E1,2.213670184E0,-3.923509477E-1,3.103669324E0,3.832367183E0
2.875221571E1,6.554655071E0,2.523070338E0,4.258299703E0,8.213556075E0
2.876226871E1,8.958493373E0,4.099484356E0,4.919670079E0,1.101197208E1
2.877232171E1,8.803717575E0,4.377549866E0,3.670492562E0,1.049480355E1
2.878237471E1,7.365486712E0,2.293268039E0,8.734149742E-1,7.763525392E0
2.879242871E1,4.661271972E0,-2.600799130E-1,-1.740116175E0,4.982278822E0
2.880248171E1,1.671190367E0,-7.344194953E-1,-1.342425989E0,2.265911908E0
2.881253471E1,-7.265978211E-1,-1.882258187E-1,5.892847323E-1,9.542692745E-1
2.882258771E1,-1.203683548E0,4.695814106E-1,1.601476353E-1,1.301924748E0
2.883264071E1,-1.904710034E-1,1.791210900E0,-9.507631123E-1,2.036827481E0
2.884269471E1,2.386485520E-1,2.021598213E0,-1.688535547E-1,2.042626738E0
2.885274771E1,9.450766951E-1,2.963928179E0,-7.886315167E-2,3.111954306E0
2.886280071E1,9.227701521E-1,3.186140208E0,2.832742095E-1,3.329149810E0
2.887285371E1,2.763926214E-1,3.065787553E0,1.437239760E-1,3.081574724E0
2.888290671E1,-8.799387127E-1,2.916493519E0,1.128851759E0,3.248774058E0
2.889296071E1,-4.891760150E-1,1.472387081E0,7.478009945E-1,1.722330751E0
2.890301371E1,1.127719738E0,1.725460714E0,-1.335138019E0,2.455923455E0
2.891306671E1,1.399455930E0,2.913467292E0,-2.244343216E0,3.934951719E0
2.892311971E1,3.074313962E-1,3.179957947E0,-2.778831351E0,4.234211885E0
2.893317271E1,-1.598942609E0,2.290947863E0,-2.528296872E0,3.767936392E0
2.894322671E1,-3.319101799E0,1.296417903E0,-1.403169204E0,3.829623995E0
2.895327971E1,-4.100544164E0,1.088310017E0,-1.626058048E-1,4.245623838E0
2.896333271E1,-4.288619270E0,9.197940655E-1,4.724023998E-1,4.411512257E0
2.897338571E1,-4.527247942E0,3.490518042E-1,7.764605373E-1,4.606593324E0
2.898343971E1,-4.774569669E0,2.678257561E-1,1.184942930E0,4.926696246E0
2.899349271E1,-4.534594676E0,5.690630141E-1,1.738150926E0,4.889534766E0
2.900354571E1,-4.003797303E0,9.942191805E-1,1.594080795E0,4.422664152E0
2.901359871E1,-3.492301004E0,1.549692973E0,1.404312919E0,4.070603074E0
2.902365171E1,-3.249543906E0,2.066184402E0,1.619760597E0,4.177592365E0
2.903370571E1,-3.246851848E0,1.806275666E0,1.585278397E0,4.039527980E0
2.904375871E1,-1.686618830E0,1.926727870E0,1.504751712E-1,2.565074295E0
2.905381171E1,-2.430642231E-1,2.649945562E0,-2.041350693E-1,2.668887938E0
2.906386471E1,5.915398572E-1,2.979197598E0,1.696382511E-1,3.042090542E0
2.907391771E1,5.875776377E-1,3.334651591E0,-1.120712435E-1,3.387876722E0
2.908397171E1,-6.604137719E-2,2.894245156E0,-2.936436617E-1,2.909852760E0
2.909402471E1,-4.586036287E-1,2.206204459E0,-4.659131598E-1,2.301028135E0
2.910407771E1,-7.331142506E-1,1.637500903E0,-5.507738006E-1,1.876757174E0
2.911413071E1,-1.070367397E0,1.361935809E0,-4.204399484E-1,1.782505333E0
2.912418371E1,-1.278158072E0,1.301002267E0,-1.692459029E-1,1.831649293E0
2.913423771E1,-9.569222769E-1,1.387556261E0,6.650915444E-2,1.686842046E0
2.914429071E1,-4.915862007E-1,1.413951762E0,5.864757299E-2,1.498117524E0
2.915434371E1,-1.042645894E-1,1.302747661E0,-3.428105593E-2,1.307362904E0
2.916439671E1,2.296906724E-1,1.132433618E0,1.331334990E-1,1.163137237E0
2.917445071E1,4.727656581E-1,1.016795719E0,5.253828514E-1,1.238308540E0
2.918450371E1,4.868096102E-1,8.884095740E-1,1.161596752E0,1.541285886E0
2.919455671E1,1.751799132E-1,5.012702862E-1,3.000602208E0,3.047223902E0
2.920460971E1,8.369933805E-2,1.090930008E-1,3.282679492E0,3.285558021E0
2.921465842E1,5.349980859E-1,2.394597435E-1,1.713601976E0,1.811075827E0
2.922471242E1,4.957175875E-1,-1.775409457E-1,1.096092734E0,1.216008222E0
2.923476542E1,6.269211399E-1,-7.436303218E-1,3.957722998E-1,1.050072323E0
2.924481842E1,1.024615127E0,-9.801148193E-1,-5.185603201E-2,1.418855266E0
2.925487142E1,1.294315829E0,-1.192232946E0,-2.884647828E-1,1.783223148E0
2.926492442E1,1.635615907E0,-1.250978898E0,-1.844305372E-1,2.067414381E0
2.927497842E1,2.262443272E0,-1.245937283E0,5.375169933E-2,2.583388960E0
2.928503142E1,2.986472996E0,-1.327644082E0,1.902748293E-1,3.273814942E0
2.929508442E1,3.404368528E0,-1.639241180E0,2.089952749E-1,3.784245731E0
2.930513742E1,3.421527183E0,-1.970947731E0,6.754645050E-2,3.949182921E0
2.931519142E1,3.097783517E0,-2.296608553E0,-5.687586665E-2,3.856670640E0
2.932524442E1,2.560120051E0,-2.574907951E0,-1.772168273E-1,3.635350249E0
2.933529742E1,1.912602605E0,-2.680102285E0,-2.647578317E-1,3.303194468E0
2.934535042E1,1.227308054E0,-2.847360134E0,2.927086920E-1,3.114389695E0
2.935540342E1,6.959505174E-1,-3.089305639E0,5.501165736E-1,3.214153807E0
2.936545742E1,5.958357335E-1,-3.073952605E0,1.362377858E-1,3.134129157E0
2.937551042E1,6.175402325E-1,-3.065779951E0,-1.798732173E-1,3.132525662E0
2.938556342E1,5.822186280E-1,-3.067997215E0,-5.165003461E-1,3.165178992E0
2.939561642E1,7.228886399E-1,-2.992273141E0,-8.301976186E-1,3.188337282E0
2.940566942E1,1.044713615E0,-2.791457244E0,-8.362307757E-1,3.095632729E0
2.941572342E1,1.250892944E0,-2.567783411E0,-8.795732617E-1,2.988627432E0
2.942577642E1,1.306504497E0,-2.378815289E0,-1.105472837E0,2.930492513E0
2.943582942E1,1.347615831E0,-2.149384141E0,-1.330454400E0,2.864616820E0
2.944588242E1,1.557176824E0,-1.854874215E0,-1.320625815E0,2.758516006E0
2.945593542E1,1.874911892E0,-1.612912776E0,-1.105096276E0,2.708877998E0
2.946598942E1,1.978281894E0,-1.634497919E0,-1.085054360E0,2.786130948E0
2.947604242E1,1.888081575E0,-1.714039932E0,-9.607337844E-1,2.725031070E0
2.948609542E1,1.365831224E0,-1.691753124E0,-5.936894399E-1,2.253883474E0
2.949614842E1,8.035537572E-1,-1.357498357E0,-4.922455108E-1,1.652515075E0
2.950620242E1,2.603011205E-1,-9.974990299E-1,-6.659990323E-1,1.227320536E0
2.951625542E1,-3.434441416E-1,-8.653403348E-1,-9.993745244E-1,1.365839381E0
2.952630842E1,-7.892916673E-1,-7.534865347E-1,-1.512093476E0,1.864711767E0
2.953636142E1,-1.036598484E0,-5.569603740E-1,-1.784138693E0,2.137262770E0
2.954641442E1,-1.143209159E0,-4.104653294E-1,-1.525485939E0,1.950004184E0
2.955646842E1,-1.016487132E0,-2.997880621E-1,-1.384987287E0,1.743934849E0
2.956652142E1,-9.106327211E-1,1.031757282E-1,-1.261847849E0,1.559537488E0
2.957657442E1,-8.510361450E-1,4.132453881E-1,-9.803617179E-1,1.362403526E0
2.958662742E1,-8.028684635E-1,4.535548503E-1,-8.111193234E-1,1.228097850E0
2.959668142E1,-8.644240031E-1,4.548069584E-1,-6.130156571E-1,1.153198345E0
2.960673442E1,-9.966693100E-1,5.092598851E-1,-4.194693106E-1,1.195261414E0
2.961678742E1,-9.274302368E-1,5.788698180E-1,1.309443015E-1,1.101073803E0
2.962684042E1,-6.852224846E-1,6.660827936E-1,9.770948786E-1,1.366715238E0
2.963689342E1,-6.588812166E-1,9.801662748E-1,1.108586479E0,1.619819239E0
2.964694742E1,-7.753861114E-1,1.343467086E0,8.987755179E-1,1.792742275E0
2.965700042E1,-1.007852549E0,1.473683701E0,7.672038102E-1,1.943222092E0
2.966705342E1,-1.292643380E0,1.487303036E0,7.316024530E-1,2.101960841E0
2.967710642E1,-1.603846376E0,1.379225441E0,1.025460708E0,2.350777675E0
2.968715942E1,-1.763271296E0,1.391626508E0,1.883118020E0,2.931191477E0
2.969721342E1,-1.618338115E0,1.872442759E0,2.269969223E0,3.358246628E0
2.970726642E1,-1.339841081E0,2.347507103E0,2.327885894E0,3.567214103E0
2.971731942E1,-9.721202137E-1,2.558462950E0,2.332962447E0,3.596312577E0
2.972737242E1,-7.495946279E-1,2.703659547E0,2.276192415E0,3.612854683E0
2.973742642E1,-7.356383474E-1,2.570779817E0,2.579230798E0,3.715172157E0
2.974747942E1,-7.954118018E-1,2.028027227E0,3.129187158E0,3.812792498E0
2.975753242E1,-9.473248764E-1,1.545381675E0,4.045016080E0,4.432582095E0
2.976758542E1,-1.096543993E0,1.429219719E0,5.170643100E0,5.475456858E0
2.977763842E1,-1.215174423E0,1.685814545E0,6.241542521E0,6.578409580E0
2.978769242E1,-1.176559704E0,2.272061357E0,6.259099370E0,6.761869599E0
2.979774542E1,-1.234255715E0,2.667136084E0,5.839736479E0,6.537547262E0
2.980779842E1,-6.489877278E-1,2.817551613E0,5.786038574E0,6.468231949E0
2.981785142E1,4.441893650E-1,3.279262964E0,4.913507114E0,5.923970116E0
2.982790442E1,1.169699969E0,3.856303042E0,4.005225778E0,5.681646302E0
2.983795842E1,1.495461217E0,4.195038677E0,3.181018047E0,5.472990916E0
2.984801142E1,1.394290061E0,4.124208430E0,2.428813514E0,4.985205616E0
2.985806442E1,1.035604677E0,3.918952450E0,1.744751848E0,4.413028932E0
2.986811742E1,5.701986896E-1,3.778383046E0,1.118256605E0,3.981432258E0
2.987817042E1,1.354736278E-1,3.696044017E0,5.417556399E-1,3.737993266E0
2.988822442E1,-2.154545844E-1,3.582014834E0,1.478585422E-1,3.591533530E0
2.989827742E1,-4.382161418E-1,3.401857149E0,-4.150242573E-1,3.454983442E0
2.990833042E1,-5.943413679E-1,3.271002895E0,-8.505669791E-1,3.431641850E0
2.991838342E1,-7.423349442E-1,3.017049548E0,-1.233176612E0,3.342809253E0
2.992843742E1,-7.750413450E-1,2.697672583E0,-1.761914595E0,3.313980913E0
2.993849042E1,-5.210762309E-1,2.100668356E0,-1.627423958E0,2.707921107E0
2.994854342E1,1.995687593E-2,1.357688684E0,-8.924716347E-1,1.624876136E0
2.995859642E1,5.554692610E-1,1.028423199E0,-3.684757429E-1,1.225550795E0
2.996864942E1,7.426546407E-1,1.143226847E0,5.324883878E-2,1.364308974E0
2.997870342E1,6.213034274E-1,1.105613755E0,5.294653773E-1,1.374311941E0
2.998875642E1,3.886852551E-1,8.582601607E-1,6.494666147E-1,1.144331077E0
2.999880942E1,7.334211929E-2,6.509386513E-1,5.902734965E-1,8.817726435E-1
3.000886242E1,-3.621342914E-1,3.660318992E-1,4.829063380E-1,7.059172242E-1
3.001891542E1,-8.088679261E-1,-5.715156287E-2,5.194613761E-1,9.630024632E-1
3.002896942E1,-1.005450439E0,-4.628831327E-1,1.052225752E0,1.527210010E0
3.003902242E1,-8.604998636E-1,-5.909865645E-1,1.734974719E0,2.024811697E0
3.004907542E1,-5.497052585E-1,-4.093615213E-1,2.111295086E0,2.219756668E0
3.005912842E1,-3.135550390E-1,-2.727974609E-1,2.264893255E0,2.302710723E0
3.006918242E1,-1.388921659E-1,-4.679783964E-1,2.322465525E0,2.373213208E0
3.007923542E1,-4.269631753E-1,-4.074708241E-1,1.939349524E0,2.027167137E0
3.008928842E1,-9.267123449E-1,2.723279294E-1,1.396359537E0,1.697874620E0
3.009934142E1,-1.297406083E0,6.167122668E-1,5.499189377E-1,1.538183150E0
3.010939442E1,-1.529190442E0,4.140986431E-1,-5.257132190E-1,1.669214032E0
3.011944842E1,-1.662556368E0,1.037152800E-1,-1.408070340E0,2.181172304E0
3.012950142E1,-1.788130441E0,-1.002642533E-1,-1.904197817E0,2.614083534E0
3.013955442E1,-1.931396287E0,-2.670280132E-1,-1.979429848E0,2.778441668E0
3.014960742E1,-2.081980948E0,-4.569299363E-1,-1.848610677E0,2.821487386E0
3.015966042E1,-2.018504890E0,-7.024760100E-1,-1.899263937E0,2.859202343E0
3.016971442E1,-1.674446535E0,-1.243826292E0,-2.118348582E0,2.972923773E0
3.017976742E1,-1.180293809E0,-1.894618763E0,-1.991074578E0,2.991162267E0
3.018982042E1,-4.141360652E-1,-2.450912627E0,-1.570348701E0,2.940149049E0
3.019987342E1,1.961046495E-1,-2.829443388E0,-9.114207065E-1,2.979076136E0
3.020992642E1,3.087928473E-1,-2.888647616E0,-2.873076189E-1,2.919277949E0
3.021998458E1,3.350985204E-1,-2.577457922E0,-6.835979819E-3,2.599158920E0
3.023003758E1,4.458037812E-1,-2.064046222E0,-3.104432970E-1,2.134338974E0
3.024009058E1,5.280842650E-1,-1.791126992E0,-1.087434177E0,2.160907676E0
3.025014358E1,4.934714527E-1,-1.714616468E0,-1.728501851E0,2.484178407E0
3.026019758E1,3.295013463E-1,-1.720737187E0,-1.996773275E0,2.656428263E0
3.027025058E1,1.871198179E-1,-1.788275305E0,-2.043973753E0,2.722273149E0
3.028030358E1,8.354121655E-2,-1.994092180E0,-1.838754610E0,2.713743038E0
3.029035658E1,8.496991061E-3,-2.249187049E0,-1.338551624E0,2.617371779E0
3.030040958E1,-1.750263507E-1,-2.425472415E0,-5.166816097E-1,2.486063263E0
3.031046358E1,-4.138678973E-1,-2.427288706E0,3.150783849E-1,2.482396320E0
3.032051658E1,-4.741849235E-1,-2.424933887E0,6.517961454E-1,2.555385276E0
3.033056958E1,-3.430952456E-1,-2.389982009E0,3.045832175E-1,2.433618558E0
3.034062258E1,-2.933051445E-1,-2.372472960E0,-1.048534405E-1,2.392833069E0
3.035067558E1,-3.467679914E-1,-2.401232198E0,-4.323776239E-1,2.464368990E0
3.036072958E1,-2.614838660E-1,-2.314588156E0,-6.197253370E-1,2.410342639E0
3.037078258E1,-3.438948523E-2,-2.195703737E0,-5.390852165E-1,2.261174564E0
3.038083558E1,2.976911775E-1,-2.232361686E0,-2.724439967E-1,2.268542366E0
3.039088858E1,5.961120875E-1,-2.579656475E0,4.025854754E-1,2.678068747E0
3.040094258E1,7.195035405E-1,-2.961310088E0,1.310859795E0,3.317438196E0
3.041099558E1,7.529869632E-1,-3.156695091E0,2.254152505E0,3.951318360E0
3.042104858E1,6.538143850E-1,-3.047443668E0,2.871072348E0,4.237622279E0
3.043110158E1,4.703510869E-1,-2.739774290E0,3.162820342E0,4.210822464E0
3.044115458E1,3.755691830E-1,-2.767688313E0,3.538400452E0,4.507929521E0
3.045120858E1,2.607086349E-1,-3.000236464E0,3.960613861E0,4.975525097E0
3.046126158E1,3.223591916E-2,-2.568128690E0,3.367473475E0,4.235115314E0
3.047131458E1,-2.559692838E-1,-1.879645067E0,2.411340280E0,3.068085363E0
3.048136758E1,-4.531827481E-1,-1.396039986E0,1.428985831E0,2.048487918E0
3.049142058E1,-4.946555138E-1,-9.638953739E-1,4.450450319E-1,1.171257209E0
3.050147458E1,-3.925023906E-1,-5.677541149E-1,-2.786560786E-1,7.443467416E-1
3.051152758E1,-2.006414310E-1,-2.932489747E-1,-7.120791847E-1,7.958069554E-1
3.052158058E1,9.467650786E-2,-4.093957275E-2,-9.049805832E-1,9.108400220E-1
3.053163358E1,3.490945254E-1,1.867208916E-1,-1.042104807E0,1.114770877E0
3.054168758E1,5.261793883E-1,3.209437269E-1,-1.299640158E0,1.438379006E0
3.055174058E1,5.505707560E-1,3.941505745E-1,-1.687934453E0,1.818682367E0
3.056179358E1,4.010152788E-1,3.935611752E-1,-2.055340156E0,2.130757332E0
3.057184658E1,1.662462995E-1,2.504230902E-1,-2.063556079E0,2.085332886E0
3.058189958E1,-4.925185575E-2,1.156824839E-1,-1.925931333E0,1.930031006E0
3.059195358E1,-1.628531055E-1,7.308405608E-2,-1.675596828E0,1.685077786E0
3.060200658E1,-2.189331661E-1,-1.799644339E-1,-1.319852813E0,1.349937175E0
3.061205958E1,-2.498168070E-1,-4.744658822E-1,-8.917354703E-1,1.040537582E0
3.062211258E1,-2.823571834E-1,-6.695880532E-1,-4.941674906E-1,8.787919258E-1
3.063216558E1,-2.339237094E-1,-1.015152651E0,-2.968631387E-1,1.083228014E0
3.064221958E1,-2.320769029E-1,-1.316888859E0,-1.937925142E-1,1.351151914E0
3.065227258E1,-3.245938147E-1,-1.444843187E0,-1.652972782E-1,1.490052405E0
3.066232558E1,-4.071879651E-1,-1.552442480E0,-1.944626051E-1,1.616692734E0
3.067237858E1,-3.767076724E-1,-1.626775501E0,-2.602279937E-1,1.689978050E0
3.068243158E1,-2.972463506E-1,-1.544752222E0,-3.999507201E-1,1.623137517E0
3.069248558E1,-2.663167907E-1,-1.351372521E0,-4.403812927E-1,1.446052560E0
3.070253858E1,-3.039514259E-1,-1.112152696E0,-4.683344918E-1,1.244430506E0
3.071259158E1,-2.809829415E-1,-7.063357571E-1,-7.203529948E-1,1.047267899E0
3.072264458E1,-1.712237784E-1,-2.782760096E-1,-1.116321176E0,1.163154370E0
3.073269758E1,-1.016881417E-1,-3.829341531E-2,-1.447950105E0,1.452021477E0
3.074275158E1,-2.611172821E-2,6.589081138E-2,-1.490912522E0,1.492596251E0
3.075280458E1,1.212217523E-1,1.987816510E-1,-1.286908430E0,1.307800507E0
3.076285758E1,4.758774366E-1,3.803210324E-1,-9.283109736E-1,1.110344400E0
3.077291058E1,9.192420883E-1,5.505051211E-1,-6.345521218E-1,1.245278403E0
3.078296458E1,1.023173642E0,7.590288180E-1,-4.278846234E-1,1.343910079E0
3.079301758E1,9.372529013E-1,1.050055266E0,-2.771790719E-1,1.434533827E0
3.080307058E1,7.995819629E-1,1.283024125E0,-2.603227186E-1,1.534030684E0
3.081312358E1,5.705788317E-1,1.494926636E0,-2.127965498E-1,1.614202038E0
3.082317658E1,2.689043847E-1,1.666755838E0,-2.674826342E-1,1.709365833E0
3.083323058E1,-1.083138958E-1,1.801344125E0,-3.110093075E-1,1.831201612E0
3.084328358E1,-4.293605337E-1,1.875396480E0,-3.514562523E-1,1.955756611E0
3.085333658E1,-6.803615481E-1,1.862746321E0,-2.126100236E-1,1.994472039E0
3.086338958E1,-8.155868885E-1,1.799892261E0,4.691922784E-2,1.976612136E0
3.087344258E1,-8.568767826E-1,1.741506059E0,2.302434719E-1,1.954505878E0
3.088349658E1,-8.493213028E-1,1.718489664E0,4.976962852E-1,1.980468377E0
3.089354958E1,-7.552485200E-1,1.615811972E0,8.379305613E-1,1.970628398E0
3.090360258E1,-5.399839701E-1,1.464627534E0,1.123374673E0,1.923197118E0
3.091365558E1,-3.854833564E-1,1.445918782E0,1.219339176E0,1.930302196E0
3.092370858E1,-2.809067267E-1,1.551484998E0,1.359450742E0,2.081855088E0
3.093376258E1,-2.227315356E-1,1.700888375E0,1.427100688E0,2.231422635E0
3.094381558E1,-3.455401126E-1,1.893003323E0,1.502212266E0,2.441208972E0
3.095386858E1,-4.622568594E-1,2.088947613E0,1.645823976E0,2.699281403E0
3.096392158E1,-5.070022020E-1,2.155456767E0,1.761657903E0,2.829573055E0
3.097397558E1,-5.948945145E-1,2.195544108E0,1.800492770E0,2.901049401E0
3.098402858E1,-6.159731057E-1,2.326098985E0,1.813620354E0,3.013200648E0
3.099408158E1,-4.674965128E-1,2.485919176E0,1.797987238E0,3.103402206E0
3.100413458E1,-1.672215968E-2,2.367972066E0,2.128571270E0,3.184083382E0
3.101418758E1,6.575869355E-1,2.032027307E0,2.730950257E0,3.466935947E0
3.102424158E1,1.011888443E0,1.728372043E0,3.619770305E0,4.136898017E0
3.103429458E1,1.096729934E0,1.308522078E0,4.505037001E0,4.817717816E0
3.104434758E1,1.021197064E0,8.764005625E-1,5.073592769E0,5.249025145E0
3.105440058E1,7.198482339E-1,7.079609907E-1,5.028256382E0,5.128620915E0
3.106445358E1,3.458512576E-1,7.717506051E-1,4.723033479E0,4.798151450E0
3.107450758E1,3.249476809E-2,7.454200083E-1,4.457693265E0,4.519705316E0
3.108456058E1,-2.392975381E-1,8.573298687E-1,4.251368414E0,4.343548227E0
3.109461358E1,-3.451913993E-1,1.255026487E0,3.873686230E0,4.086525858E0
3.110466658E1,-3.410553713E-1,1.686346350E0,3.391514887E0,3.802953589E0
3.111472058E1,-2.056389731E-1,2.130265793E0,2.879750785E0,3.587935941E0
3.112477358E1,1.482485149E-1,2.574543670E0,2.344843989E0,3.485476447E0
3.113482658E1,6.995010929E-1,2.880330829E0,1.704739936E0,3.419319481E0
3.114487958E1,1.296538502E0,2.994597117E0,1.263935305E0,3.499450877E0
3.115493258E1,1.873575803E0,2.909378042E0,1.042666140E0,3.614127773E0
3.116498658E1,2.308605285E0,2.826591994E0,7.834690100E-1,3.732707375E0
3.117503958E1,2.619149447E0,2.819771217E0,4.288219321E-1,3.872330279E0
3.118509258E1,2.749148838E0,2.757557427E0,1.077828956E-1,3.895325333E0
3.119514558E1,2.589586802E0,2.723062363E0,-2.253493524E-1,3.764546555E0
3.120519858E1,2.205258818E0,2.771445149E0,-4.197131395E-1,3.566543675E0
3.121525258E1,1.724636257E0,2.780076224E0,-4.810790831E-1,3.306755375E0
3.122530192E1,1.140192580E0,2.570933014E0,-5.060279828E-1,2.857586395E0
3.123535492E1,5.205932508E-1,2.118516397E0,-4.037110645E-1,2.218583260E0
3.124540792E1,-9.210512169E-2,1.568566470E0,-3.120746702E-1,1.601959651E0
3.125546192E1,-5.145022794E-1,6.693997729E-1,2.862597978E-1,8.914893848E-1
3.126551492E1,-4.179658453E-1,-5.851487043E-1,1.410649547E0,1.583359276E0
3.127556792E1,-3.299872499E-1,-1.284935872E0,1.898009124E0,2.315683574E0
3.128562092E1,-4.182667577E-1,-1.425314364E0,2.135272179E0,2.601125793E0
3.129567392E1,-7.115837793E-1,-1.422692180E0,2.385486231E0,2.867219746E0
3.130572792E1,-1.012692874E0,-1.306711488E0,2.250175229E0,2.792190955E0
3.131578092E1,-1.252266017E0,-1.098842095E0,1.669803992E0,2.358785598E0
3.132583392E1,-1.433970290E0,-8.849600092E-1,1.051966721E0,1.986468976E0
3.133588692E1,-1.445932962E0,-5.592838383E-1,5.517964786E-1,1.645600163E0
3.134593992E1,-1.332216750E0,-1.597997260E-1,2.080831093E-1,1.357805584E0
3.135599392E1,-1.221801950E0,1.931452274E-1,-4.824713051E-2,1.237914726E0
3.136604692E1,-9.832430796E-1,4.961178294E-1,-3.078184819E-1,1.143526157E0
3.137609992E1,-6.525659314E-1,6.953564402E-1,-5.450096154E-1,1.098361668E0
3.138615292E1,-4.369530702E-1,7.510143319E-1,-6.662323362E-1,1.094904579E0
3.139620692E1,-3.226770243E-1,7.055001900E-1,-6.691477579E-1,1.024504613E0
3.140625992E1,-1.721717765E-1,4.515032816E-1,-3.993507957E-1,6.268806840E-1
3.141631292E1,1.242175184E-1,-7.678446651E-2,-1.003487456E-1,1.771883656E-1
3.142636592E1,2.393665170E-1,-2.387301207E-2,-3.164776236E-1,3.975227495E-1
3.143641892E1,3.406635348E-1,5.833351904E-1,-7.472501868E-1,1.007330348E0
3.144647292E1,3.846810088E-1,8.916153100E-1,-1.128387491E0,1.488695962E0
3.145652592E1,3.935818597E-1,6.766216689E-1,-1.352739308E0,1.562890655E0
3.146657892E1,4.198057448E-1,1.904695415E-1,-1.450030544E0,1.521546611E0
