"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.172891563E1,1.167979572E0,-4.344756634E0,-3.377429236E-1,4.511668956E0
3.173897062E1,1.305464569E0,-4.364982153E0,-3.395694476E-1,4.568655639E0
3.174902463E1,1.390991793E0,-4.384175053E0,-3.339561206E-1,4.611656509E0
3.175907863E1,1.482630526E0,-4.434207046E0,-3.350565666E-1,4.687499153E0
3.176913263E1,1.561164479E0,-4.502148476E0,-3.215408738E-1,4.775977802E0
3.177918663E1,1.587781590E0,-4.577653572E0,-3.380551650E-1,4.856978886E0
3.178924162E1,1.586808613E0,-4.653997743E0,-3.450273849E-1,4.929168334E0
3.179929563E1,1.551206086E0,-4.742562595E0,-3.601428759E-1,5.002783543E0
3.180934963E1,1.469282502E0,-4.825798295E0,-3.863904423E-1,5.059290249E0
3.181940362E1,1.382210444E0,-4.864236721E0,-4.124694626E-1,5.073601841E0
3.182945763E1,1.294812112E0,-4.885688693E0,-4.248189282E-1,5.072175424E0
3.183951263E1,1.224277149E0,-4.900365497E0,-3.978176558E-1,5.066625645E0
3.184956663E1,1.224235634E0,-4.923674837E0,-3.504726045E-1,5.085681649E0
3.185962063E1,1.312195299E0,-4.947610999E0,-2.985062063E-1,5.127359658E0
3.186967462E1,1.425732440E0,-4.984777071E0,-2.426487784E-1,5.190336586E0
3.187972863E1,1.466983377E0,-5.054078856E0,-1.834324175E-1,5.265871320E0
3.188978363E1,1.370063438E0,-5.161251887E0,-1.154446484E-1,5.341247264E0
3.189983762E1,1.081121523E0,-5.329299695E0,-3.815717518E-2,5.437988135E0
3.190989163E1,6.146499538E-1,-5.547161688E0,2.912498116E-2,5.581186758E0
3.191994563E1,-2.556695044E-2,-5.796596307E0,1.120912702E-1,5.797736357E0
3.192999963E1,-6.679093176E-1,-6.080748768E0,2.867188042E-1,6.124035933E0
3.194005463E1,-1.304807342E0,-6.300624542E0,5.446576130E-1,6.457324812E0
3.195010862E1,-1.867688388E0,-6.459824928E0,8.137346368E-1,6.773460126E0
3.196016263E1,-2.202547903E0,-6.443051605E0,1.069689631E0,6.892631367E0
3.197021663E1,-2.356327336E0,-6.242871008E0,1.299959416E0,6.798206485E0
3.198027062E1,-2.312427610E0,-5.910656188E0,1.517865263E0,6.525878713E0
3.199032563E1,-2.144814250E0,-5.472959937E0,1.719621685E0,6.124591201E0
3.200037963E1,-1.978893659E0,-5.021792870E0,1.876505404E0,5.714516276E0
3.201043363E1,-1.953063583E0,-4.631291251E0,1.973119972E0,5.399677623E0
3.202048763E1,-2.040941387E0,-4.250156286E0,1.996729420E0,5.120175639E0
3.203054162E1,-2.140770316E0,-3.891814937E0,1.917788062E0,4.838081448E0
3.204059663E1,-2.267198812E0,-3.551994059E0,1.742170448E0,4.559825668E0
3.205065063E1,-2.279615960E0,-3.174206041E0,1.468368728E0,4.174726294E0
3.206070462E1,-2.112522417E0,-2.720080867E0,1.123136106E0,3.622571683E0
3.207075863E1,-1.935912530E0,-2.207063562E0,7.634481436E-1,3.033436988E0
3.208081263E1,-1.785260189E0,-1.643192729E0,4.801850438E-1,2.473421509E0
3.209086663E1,-1.589793032E0,-1.069802775E0,3.191702664E-1,1.942624390E0
3.210092163E1,-1.388133674E0,-5.031119398E-1,2.720545721E-1,1.501349530E0
3.211097562E1,-1.201169538E0,3.895714737E-2,3.001783638E-1,1.238722313E0
3.212102963E1,-1.049077612E0,5.502328601E-1,4.239826302E-1,1.258205590E0
3.213108363E1,-9.588334394E-1,9.673456697E-1,6.451934695E-1,1.507114403E0
3.214113862E1,-9.384319192E-1,1.249294023E0,9.547953522E-1,1.831126481E0
3.215119263E1,-9.972379518E-1,1.405579134E0,1.270927990E0,2.141353355E0
3.216124663E1,-1.101497900E0,1.462507041E0,1.558540687E0,2.404427903E0
3.217130063E1,-1.265861378E0,1.445906796E0,1.809800368E0,2.639778184E0
3.218135463E1,-1.471935384E0,1.364252914E0,1.953988174E0,2.801044372E0
3.219140862E1,-1.665578794E0,1.289482229E0,1.947160819E0,2.868510483E0
3.220146363E1,-1.847423108E0,1.223360306E0,1.791210315E0,2.849213395E0
3.221151763E1,-1.989002325E0,1.162742075E0,1.562978286E0,2.784061871E0
3.222157162E1,-2.053771933E0,1.156809052E0,1.328107327E0,2.705560091E0
3.223162563E1,-1.997809986E0,1.227519138E0,1.111749165E0,2.595001769E0
3.224167963E1,-1.847584491E0,1.341420853E0,9.513373089E-1,2.473463367E0
3.225173463E1,-1.668272021E0,1.523701953E0,8.810357966E-1,2.425082113E0
3.226178863E1,-1.474878872E0,1.763441011E0,8.509376925E-1,2.451343885E0
3.227184262E1,-1.270761344E0,2.052750424E0,8.485340483E-1,2.559028865E0
3.228189663E1,-1.040857011E0,2.344795165E0,8.749229711E-1,2.710523545E0
3.229195163E1,-7.988161969E-1,2.637448016E0,9.201943805E-1,2.905339404E0
3.230200562E1,-5.683078462E-1,2.920310581E0,9.264479776E-1,3.116006026E0
3.231205963E1,-4.032210678E-1,3.210621038E0,9.139426106E-1,3.362434501E0
3.232211363E1,-3.313038236E-1,3.487696322E0,8.845067038E-1,3.613328101E0
3.233216763E1,-3.270178145E-1,3.756022709E0,8.376328649E-1,3.862159507E0
3.234222163E1,-3.660175735E-1,4.028788010E0,7.901794209E-1,4.121830323E0
3.235227662E1,-4.547911710E-1,4.300266924E0,7.286187650E-1,4.385204206E0
3.236233063E1,-5.028605461E-1,4.550209665E0,6.958250215E-1,4.630491247E0
3.237238463E1,-5.169301164E-1,4.772897073E0,6.436404490E-1,4.843762612E0
3.238243862E1,-5.782200462E-1,4.931457481E0,6.493344676E-1,5.007519003E0
3.239249363E1,-7.498176992E-1,5.024498377E0,7.079616485E-1,5.129231932E0
3.240254763E1,-9.466940349E-1,5.062535684E0,8.218085452E-1,5.215444989E0
3.241260163E1,-1.186691832E0,5.076816924E0,9.957895964E-1,5.307909617E0
3.242265563E1,-1.412542875E0,5.148697915E0,1.181636256E0,5.468147020E0
3.243270962E1,-1.555047707E0,5.272118019E0,1.377833803E0,5.666729901E0
3.244276463E1,-1.640843902E0,5.451980127E0,1.590601702E0,5.911553924E0
3.245281863E1,-1.686598365E0,5.701920530E0,1.781859448E0,6.207377454E0
3.246287262E1,-1.666330746E0,5.977344267E0,1.941655666E0,6.501948121E0
3.247292663E1,-1.602407815E0,6.232496293E0,2.031223900E0,6.748154665E0
3.248298063E1,-1.534226941E0,6.483613740E0,2.059157218E0,6.973609388E0
3.249303563E1,-1.418764313E0,6.711420093E0,2.060368761E0,7.162483596E0
3.250308963E1,-1.309495055E0,6.906989576E0,2.019215473E0,7.314267798E0
3.251314362E1,-1.272823657E0,7.041300119E0,1.938044425E0,7.413231659E0
3.252319763E1,-1.283940969E0,7.041802980E0,1.812588320E0,7.383831663E0
3.253325163E1,-1.308161890E0,6.879823412E0,1.583892606E0,7.179970299E0
3.254330662E1,-1.430009678E0,6.590799635E0,1.313496889E0,6.870869056E0
3.255336063E1,-1.631160913E0,6.211300721E0,9.968836105E-1,6.498824471E0
3.256341463E1,-1.799187672E0,5.828250793E0,6.910667036E-1,6.138660829E0
3.257346863E1,-1.879438367E0,5.564082946E0,4.506315348E-1,5.890193238E0
3.258352263E1,-1.871832309E0,5.440511398E0,2.236876468E-1,5.757860421E0
3.259357762E1,-1.790514497E0,5.344037603E0,7.045785226E-2,5.636456721E0
3.260363163E1,-1.704982595E0,5.226554176E0,2.300528526E-2,5.497668911E0
3.261368588E1,-1.745131917E0,5.082727874E0,1.082564469E-1,5.375065349E0
3.262373988E1,-1.871121873E0,4.866151392E0,2.335722186E-1,5.218724213E0
3.263379387E1,-2.079214337E0,4.546867982E0,3.909400146E-1,5.014975055E0
3.264384888E1,-2.370577000E0,4.124521841E0,5.381414028E-1,4.787578918E0
3.265390288E1,-2.652150840E0,3.675281139E0,6.524574655E-1,4.579006035E0
3.266395687E1,-2.873928713E0,3.269984895E0,6.711621237E-1,4.404852557E0
3.267401088E1,-3.076936439E0,2.894799472E0,6.285551443E-1,4.271122030E0
3.268406488E1,-3.286294826E0,2.500017690E0,5.665911037E-1,4.167834883E0
3.269411988E1,-3.544499683E0,2.062395406E0,4.725772315E-1,4.127987652E0
3.270417388E1,-3.777378495E0,1.615818696E0,4.005095677E-1,4.127937289E0
3.271422787E1,-3.906572725E0,1.246260341E0,2.772099160E-1,4.109905185E0
3.272428188E1,-3.961896740E0,1.001056476E0,1.199648385E-1,4.088169690E0
3.273433588E1,-3.981118877E0,9.152652508E-1,8.385345787E-3,4.084983269E0
3.274439087E1,-3.825611592E0,9.867421997E-1,-6.694623381E-3,3.950823843E0
3.275444488E1,-3.490179634E0,1.188830159E0,1.075297111E-1,3.688662856E0
3.276449888E1,-3.009095873E0,1.490277514E0,3.205591263E-1,3.373179983E0
3.277455288E1,-2.479452156E0,1.816113022E0,5.289332807E-1,3.118608651E0
3.278460688E1,-2.012334470E0,2.093852988E0,6.621411856E-1,2.978613990E0
3.279466187E1,-1.608225210E0,2.279758778E0,7.172832066E-1,2.880656802E0
3.280471588E1,-1.293781248E0,2.277915589E0,7.164581645E-1,2.715894263E0
3.281476988E1,-1.136778830E0,2.026906170E0,7.104728083E-1,2.430100068E0
3.282482387E1,-1.230996770E0,1.477352244E0,6.485303293E-1,2.029412301E0
3.283487788E1,-1.550273455E0,7.000913693E-1,4.372786139E-1,1.756328072E0
3.284493288E1,-1.869426765E0,-5.389890298E-2,1.468279704E-1,1.875958415E0
3.285498688E1,-2.118173751E0,-7.295945191E-1,-1.866939944E-1,2.248070917E0
3.286504088E1,-2.350625131E0,-1.410635514E0,-5.125009967E-1,2.788904504E0
3.287509487E1,-2.633620428E0,-2.019421587E0,-7.255701730E-1,3.397127049E0
3.288514888E1,-2.881595582E0,-2.549891224E0,-8.197790498E-1,3.934155061E0
3.289520388E1,-3.022676032E0,-2.973684258E0,-7.996330529E-1,4.314948607E0
3.290525787E1,-3.120407563E0,-3.298278402E0,-6.597419268E-1,4.588119788E0
3.291531188E1,-3.161596520E0,-3.575115119E0,-4.275156641E-1,4.791650062E0
3.292536588E1,-3.120501119E0,-3.759379011E0,-1.003148317E-1,4.886769981E0
3.293542087E1,-3.001241308E0,-3.784996247E0,2.460566819E-1,4.836754064E0
3.294547488E1,-2.742757539E0,-3.635173625E0,5.987559061E-1,4.593007167E0
3.295552887E1,-2.451187885E0,-3.390472620E0,9.460748148E-1,4.289368740E0
3.296558288E1,-2.153247689E0,-3.206763337E0,1.277865711E0,4.068506788E0
3.297563688E1,-1.878647824E0,-3.143271346E0,1.593717098E0,3.993670817E0
3.298569187E1,-1.676299664E0,-3.161983606E0,1.849633355E0,4.028556123E0
3.299574588E1,-1.479810998E0,-3.227930843E0,1.987690794E0,4.069433967E0
3.300579988E1,-1.316377228E0,-3.353415014E0,2.011359739E0,4.125991912E0
3.301585388E1,-1.186615818E0,-3.572131870E0,1.881401278E0,4.208070100E0
3.302590788E1,-1.089490643E0,-3.908050901E0,1.560503890E0,4.346840703E0
3.303596288E1,-1.021806198E0,-4.286742022E0,1.044738539E0,4.528987048E0
3.304601688E1,-9.103296161E-1,-4.629956331E0,4.503806162E-1,4.740046238E0
3.305607088E1,-7.276316088E-1,-4.905051455E0,-1.161186862E-1,4.960086803E0
3.306612487E1,-4.999620813E-1,-5.142993371E0,-5.849408358E-1,5.200240252E0
3.307617888E1,-2.087222099E-1,-5.358531096E0,-9.728609097E-1,5.450126496E0
3.308623388E1,9.213399231E-2,-5.522725005E0,-1.273057107E0,5.668302616E0
3.309628788E1,3.662461996E-1,-5.645146405E0,-1.502862038E0,5.853239147E0
3.310634188E1,6.356800497E-1,-5.736492777E0,-1.661336054E0,6.005953379E0
3.311639587E1,8.769923007E-1,-5.797794986E0,-1.745774234E0,6.118109991E0
3.312644988E1,1.119736535E0,-5.817546880E0,-1.753240836E0,6.178310047E0
3.313650488E1,1.350010997E0,-5.805985765E0,-1.689423739E0,6.195655976E0
3.314655887E1,1.569311405E0,-5.792437182E0,-1.591289627E0,6.208644737E0
3.315661288E1,1.749232569E0,-5.777278275E0,-1.480670539E0,6.215234839E0
3.316666688E1,1.880332407E0,-5.790421647E0,-1.389355888E0,6.244593069E0
3.317672088E1,1.902409154E0,-5.867758090E0,-1.357283179E0,6.316008489E0
3.318677588E1,1.841678218E0,-5.967020423E0,-1.337551165E0,6.386403880E0
3.319682987E1,1.691469680E0,-6.082300619E0,-1.325412930E0,6.450749564E0
3.320688388E1,1.492678381E0,-6.227029731E0,-1.330148736E0,6.540128721E0
3.321693788E1,1.312757801E0,-6.336396053E0,-1.340950006E0,6.608433619E0
3.322699187E1,1.122746097E0,-6.438995976E0,-1.310627807E0,6.666256313E0
3.323704688E1,9.464256477E-1,-6.518743227E0,-1.227642807E0,6.700510550E0
3.324710088E1,8.923044044E-1,-6.552016808E0,-1.139031323E0,6.709882544E0
3.325715488E1,9.399726605E-1,-6.495803431E0,-1.067363024E0,6.649682296E0
3.326720888E1,9.850008988E-1,-6.407797573E0,-9.459648871E-1,6.551713216E0
3.327726388E1,9.815609819E-1,-6.283815551E0,-7.607345970E-1,6.405350651E0
3.328731788E1,8.492729902E-1,-6.176505110E0,-5.736253041E-1,6.260952482E0
3.329737188E1,4.619692129E-1,-6.198435677E0,-3.262857431E-1,6.224185311E0
3.330742587E1,-1.282469809E-1,-6.412775892E0,-4.142766908E-2,6.414191935E0
3.331747988E1,-6.463605738E-1,-6.670386672E0,2.109973615E-1,6.704950427E0
3.332753488E1,-1.029930904E0,-6.860927550E0,4.292809385E-1,6.951069460E0
3.333758887E1,-1.408979582E0,-6.937122617E0,5.862786788E-1,7.103000518E0
3.334764288E1,-1.760528221E0,-6.927853611E0,6.911160395E-1,7.181382642E0
3.335769687E1,-2.085629318E0,-6.871447860E0,7.841541575E-1,7.223679332E0
3.336775088E1,-2.387906978E0,-6.799110201E0,8.548621975E-1,7.256775361E0
3.337780588E1,-2.666945465E0,-6.657355567E0,9.827690166E-1,7.238702660E0
3.338785987E1,-2.984936932E0,-6.399747126E0,1.136391744E0,7.152481944E0
3.339791388E1,-3.300228741E0,-6.021871399E0,1.282406513E0,6.985628916E0
3.340796788E1,-3.492786908E0,-5.577807530E0,1.425599708E0,6.733782871E0
3.341802188E1,-3.538913838E0,-5.073886299E0,1.515452117E0,6.369052398E0
3.342807688E1,-3.412709874E0,-4.433898021E0,1.566088420E0,5.810221449E0
3.343813088E1,-3.187825375E0,-3.697621304E0,1.574365153E0,5.129645170E0
3.344818488E1,-2.953425702E0,-2.902920670E0,1.539023851E0,4.417948190E0
3.345823888E1,-2.648800970E0,-2.092234479E0,1.486573888E0,3.688291422E0
3.346829287E1,-2.324475213E0,-1.294451631E0,1.384451682E0,2.999249323E0
3.347834788E1,-2.052166287E0,-5.338316029E-1,1.250622218E0,2.461791742E0
3.348840188E1,-1.815758681E0,1.977822887E-1,1.117810462E0,2.141400861E0
3.349845588E1,-1.673077263E0,8.235992550E-1,1.072106286E0,2.151026534E0
3.350850988E1,-1.560133030E0,1.329473383E0,1.094934985E0,2.323875464E0
3.351856488E1,-1.485158862E0,1.703032841E0,1.231095441E0,2.573249636E0
3.352861888E1,-1.539548492E0,1.943200208E0,1.452696290E0,2.873423588E0
3.353867288E1,-1.657860469E0,2.053796930E0,1.695507182E0,3.137089060E0
3.354872687E1,-1.765703591E0,2.118728505E0,1.913314796E0,3.356708680E0
3.355878088E1,-1.931703120E0,2.141354014E0,2.104314680E0,3.570015998E0
3.356883588E1,-2.146054444E0,2.113050128E0,2.278795595E0,3.776696954E0
3.357888987E1,-2.332355506E0,2.050617068E0,2.431965163E0,3.944536363E0
3.358894388E1,-2.492369240E0,1.969794660E0,2.518272990E0,4.053849317E0
3.359899788E1,-2.622840502E0,1.889714557E0,2.529527711E0,4.104731884E0
3.360905188E1,-2.709691535E0,1.840279272E0,2.485542616E0,4.111809590E0
3.361910712E1,-2.734750362E0,1.821565551E0,2.377358016E0,4.055711002E0
3.362916113E1,-2.665818121E0,1.833359092E0,2.181885012E0,3.902360058E0
3.363921513E1,-2.558254496E0,1.894114002E0,1.950193770E0,3.733040270E0
3.364926913E1,-2.379630829E0,2.011455925E0,1.760771465E0,3.578954313E0
3.365932313E1,-2.176716658E0,2.175460677E0,1.620528336E0,3.478050698E0
3.366937812E1,-2.005633560E0,2.372595752E0,1.537931153E0,3.466555756E0
3.367943213E1,-1.915036801E0,2.596791741E0,1.539093579E0,3.574842981E0
3.368948613E1,-1.794980015E0,2.876891204E0,1.574820651E0,3.738785410E0
3.369954012E1,-1.629252382E0,3.167910636E0,1.639526525E0,3.921500777E0
3.370959513E1,-1.424830214E0,3.456960433E0,1.691625801E0,4.103938891E0
3.371964913E1,-1.186266739E0,3.730794605E0,1.726408548E0,4.278614686E0
3.372970313E1,-9.817252886E-1,4.001188860E0,1.683778837E0,4.450663772E0
3.373975713E1,-8.777296346E-1,4.250890404E0,1.597581523E0,4.625229211E0
3.374981112E1,-7.851290345E-1,4.460519224E0,1.436300113E0,4.751380575E0
3.375986613E1,-7.810915321E-1,4.641795774E0,1.223742129E0,4.863529252E0
3.376992013E1,-8.786277670E-1,4.825008043E0,1.016155449E0,5.008518870E0
3.377997412E1,-9.467601085E-1,4.989602194E0,8.797966254E-1,5.154272680E0
3.379002813E1,-9.186858720E-1,5.169491783E0,7.578161055E-1,5.304895313E0
3.380008213E1,-8.798626989E-1,5.380103813E0,6.397233993E-1,5.488981822E0
3.381013713E1,-8.725577724E-1,5.616185145E0,5.808126650E-1,5.713163397E0
3.382019113E1,-8.587981045E-1,5.876997861E0,5.300085837E-1,5.963014937E0
3.383024512E1,-8.336036217E-1,6.171154323E0,5.004637359E-1,6.247279778E0
3.384029913E1,-7.910534334E-1,6.473032619E0,4.889243654E-1,6.539492630E0
3.385035313E1,-7.113167077E-1,6.746356621E0,4.922490922E-1,6.801588659E0
3.386040812E1,-6.627064651E-1,6.920828181E0,4.987481263E-1,6.970350943E0
3.387046213E1,-6.710714918E-1,7.008631141E0,4.470915574E-1,7.054866283E0
3.388051613E1,-7.062331384E-1,7.064400129E0,3.537975506E-1,7.108423675E0
3.389057013E1,-8.288346326E-1,7.101773193E0,2.347815690E-1,7.153829165E0
3.390062513E1,-1.001861345E0,7.089806281E0,1.187177736E-1,7.161227072E0
3.391067912E1,-1.154122841E0,7.031324769E0,2.030979194E-2,7.125443146E0
3.392073313E1,-1.318654134E0,6.882854024E0,-5.210738920E-2,7.008226838E0
3.393078713E1,-1.553418088E0,6.649604498E0,-8.657153606E-2,6.829190462E0
3.394084112E1,-1.839536968E0,6.346655577E0,-7.873736344E-2,6.608338130E0
3.395089613E1,-2.054918572E0,6.042990957E0,-7.267211974E-2,6.383236741E0
3.396095013E1,-2.178276111E0,5.759385796E0,-5.048478685E-2,6.157756107E0
3.397100413E1,-2.191925266E0,5.473127167E0,-1.877789453E-2,5.895762035E0
3.398105813E1,-2.177826460E0,5.184917908E0,3.356228694E-2,5.623826831E0
3.399111212E1,-2.179093552E0,4.881318192E0,9.208772622E-2,5.346419002E0
3.400116713E1,-2.173437540E0,4.549945664E0,1.205233938E-1,5.043843987E0
3.401122113E1,-2.233015990E0,4.159195245E0,9.960783027E-2,4.721777972E0
3.402127512E1,-2.286500471E0,3.741475129E0,6.265642405E-2,4.385276088E0
3.403132913E1,-2.356781664E0,3.303225439E0,-4.160586298E-2,4.058010493E0
3.404138413E1,-2.462671232E0,2.861050512E0,-1.891773069E-1,3.779702063E0
3.405143813E1,-2.528107422E0,2.430488741E0,-3.328072889E-1,3.522692628E0
3.406149213E1,-2.540610523E0,2.012079239E0,-5.050017965E-1,3.279968217E0
3.407154612E1,-2.567770840E0,1.611336221E0,-6.665008695E-1,3.103880621E0
3.408160013E1,-2.549225226E0,1.240614562E0,-8.346644528E-1,2.955391428E0
3.409165513E1,-2.528045442E0,9.020945437E-1,-1.001948907E0,2.865081139E0
3.410170912E1,-2.499388822E0,5.549131908E-1,-1.181729154E0,2.819815052E0
3.411176313E1,-2.537527871E0,1.293969820E-1,-1.324269215E0,2.865219054E0
3.412181713E1,-2.654466337E0,-3.839435287E-1,-1.423613409E0,3.036491282E0
3.413187113E1,-2.847412759E0,-9.607947417E-1,-1.442216325E0,3.333297749E0
3.414192613E1,-3.081855701E0,-1.552391609E0,-1.437080716E0,3.738041634E0
3.415198012E1,-3.331466321E0,-2.140937107E0,-1.408148254E0,4.202994296E0
3.416203413E1,-3.503993681E0,-2.616250690E0,-1.398109316E0,4.591018302E0
3.417208813E1,-3.515054859E0,-2.907612475E0,-1.407167092E0,4.773881041E0
3.418214312E1,-3.301630318E0,-2.921083583E0,-1.372772161E0,4.617141482E0
3.419219713E1,-2.899112670E0,-2.675529762E0,-1.295453551E0,4.152290174E0
3.420225113E1,-2.347760580E0,-2.179008475E0,-1.158250975E0,3.406112593E0
3.421230513E1,-1.754371687E0,-1.516646995E0,-9.620991093E-1,2.510711616E0
3.422235913E1,-1.272754660E0,-9.651898744E-1,-8.111792573E-1,1.791509896E0
3.423241412E1,-9.553391433E-1,-5.793245852E-1,-6.747660550E-1,1.305219937E0
3.424246813E1,-7.743327355E-1,-3.064484427E-1,-6.239148670E-1,1.040563114E0
3.425252213E1,-6.407320440E-1,-1.806102223E-1,-6.658432040E-1,9.415438263E-1
3.426257612E1,-6.261835867E-1,-3.010624628E-1,-7.800934124E-1,1.044648373E0
3.427263013E1,-8.282393861E-1,-7.316669185E-1,-9.616447806E-1,1.464949707E0
3.428268513E1,-1.066581836E0,-1.383889765E0,-1.172758063E0,2.104307290E0
3.429273913E1,-1.315957983E0,-2.037534069E0,-1.446300313E0,2.824017544E0
3.430279313E1,-1.520415233E0,-2.634354839E0,-1.611677406E0,3.442236476E0
3.431284712E1,-1.756639237E0,-3.199007590E0,-1.718937560E0,4.034126586E0
3.432290213E1,-1.912371055E0,-3.599099521E0,-1.710356771E0,4.419954830E0
3.433295613E1,-1.963747616E0,-3.848394098E0,-1.605806801E0,4.609236088E0
3.434301012E1,-1.891731554E0,-3.907169141E0,-1.426188523E0,4.569314245E0
3.435306413E1,-1.683816260E0,-3.735852446E0,-1.154463149E0,4.257301476E0
3.436311813E1,-1.417741635E0,-3.385860044E0,-8.049331154E-1,3.757919225E0
3.437317312E1,-1.214673682E0,-2.974228634E0,-4.617255302E-1,3.245713879E0
3.438322713E1,-1.082119058E0,-2.659267486E0,-1.461700125E-1,2.874726228E0
3.439328112E1,-9.021920460E-1,-2.350805664E0,1.350750670E-1,2.521603266E0
3.440333513E1,-6.839090538E-1,-2.046730569E0,3.259217539E-1,2.182444182E0
3.441338913E1,-4.220818466E-1,-1.837501552E0,4.699237651E-1,1.943037155E0
3.442344412E1,-1.598049885E-1,-1.723661818E0,5.521373713E-1,1.816976438E0
3.443349813E1,5.300910294E-2,-1.729796717E0,5.790439188E-1,1.824910548E0
3.444355213E1,2.446831709E-1,-1.842924845E0,5.261675477E-1,1.932121664E0
3.445360613E1,3.690253812E-1,-2.044589758E0,4.218343632E-1,2.120016802E0
3.446366113E1,4.083180857E-1,-2.294082556E0,2.186449349E-1,2.340372628E0
3.447371513E1,4.245546341E-1,-2.544113298E0,-7.661051184E-2,2.580431801E0
3.448376913E1,4.493854201E-1,-2.818043949E0,-4.280702725E-1,2.885578471E0
3.449382313E1,4.775391787E-1,-3.077378196E0,-8.117309421E-1,3.218261542E0
3.450387712E1,5.475911611E-1,-3.257469807E0,-1.195184328E0,3.512752653E0
3.451393213E1,6.953731048E-1,-3.321484831E0,-1.558222160E0,3.734148034E0
3.452398613E1,8.544536233E-1,-3.326446778E0,-1.871314831E0,3.911158187E0
3.453404013E1,9.373069149E-1,-3.324815698E0,-2.120539534E0,4.053348195E0
3.454409413E1,1.061985340E0,-3.294208447E0,-2.325971516E0,4.170103794E0
3.455414913E1,1.165680447E0,-3.236094725E0,-2.494479500E0,4.248946687E0
3.456420313E1,1.255606531E0,-3.151751271E0,-2.606074196E0,4.278049385E0
3.457425713E1,1.368685250E0,-3.041910155E0,-2.640260527E0,4.254114755E0
3.458431112E1,1.474158495E0,-2.916001183E0,-2.642513751E0,4.202271421E0
3.459436513E1,1.519061603E0,-2.791303755E0,-2.588427591E0,4.098643946E0
3.460442013E1,1.523836439E0,-2.693174612E0,-2.474582010E0,3.962174038E0
3.461447488E1,1.469462596E0,-2.628549431E0,-2.335461839E0,3.810902050E0
3.462452887E1,1.365474544E0,-2.611294297E0,-2.185027306E0,3.668476927E0
3.463458288E1,1.219066111E0,-2.622661869E0,-2.019685589E0,3.527549765E0
3.464463788E1,1.083896611E0,-2.653880738E0,-1.864351966E0,3.419608617E0
3.465469187E1,9.738052350E-1,-2.710594345E0,-1.701249733E0,3.345126155E0
3.466474588E1,8.426632977E-1,-2.803482336E0,-1.537466007E0,3.306568669E0
3.467479988E1,6.606581855E-1,-2.940670879E0,-1.339585412E0,3.298257650E0
3.468485388E1,4.621387821E-1,-3.096783350E0,-1.110258345E0,3.322094665E0
3.469490888E1,2.959182286E-1,-3.208851378E0,-8.873740321E-1,3.342413415E0
3.470496287E1,1.912694407E-1,-3.299749854E0,-7.140438491E-1,3.381536886E0
3.471501688E1,9.174281359E-2,-3.379743272E0,-5.269404034E-1,3.421804716E0
3.472507088E1,-3.716139436E-2,-3.475204622E0,-3.149880454E-1,3.489648350E0
3.473512587E1,-1.814554739E-1,-3.630035677E0,-1.111152238E-1,3.636266175E0
3.474517988E1,-4.142109096E-1,-3.868043666E0,4.738115788E-2,3.890446948E0
3.475523388E1,-7.765763122E-1,-4.209153271E0,2.325944911E-1,4.286506995E0
3.476528788E1,-1.186417598E0,-4.624265821E0,4.436760525E-1,4.794608382E0
3.477534188E1,-1.547754475E0,-5.006766111E0,6.573982166E-1,5.281611801E0
3.478539687E1,-1.844096042E0,-5.222615492E0,8.594277035E-1,5.604910237E0
3.479545088E1,-1.973487908E0,-5.246601940E0,1.040117192E0,5.701169197E0
3.480550488E1,-1.989163123E0,-5.108529882E0,1.232922696E0,5.619069840E0
3.481555887E1,-2.009204455E0,-4.918705289E0,1.410363472E0,5.497243799E0
3.482561288E1,-2.102542974E0,-4.724415469E0,1.619094160E0,5.418694896E0
3.483566788E1,-2.250966357E0,-4.569369237E0,1.833462880E0,5.413646728E0
3.484572188E1,-2.457550825E0,-4.428138514E0,2.005590145E0,5.447050448E0
3.485577588E1,-2.607209140E0,-4.232566692E0,2.101741759E0,5.397173216E0
3.486582987E1,-2.627262751E0,-3.943432403E0,2.109608603E0,5.186869685E0
3.487588488E1,-2.411678249E0,-3.482679118E0,2.038756868E0,4.701252533E0
3.488593888E1,-2.019196762E0,-2.833427389E0,1.964877883E0,3.995774196E0
3.489599287E1,-1.669747274E0,-2.151871401E0,1.949177085E0,3.349313033E0
3.490604688E1,-1.265800567E0,-1.435850754E0,1.965419335E0,2.743499886E0
3.491610088E1,-8.094253850E-1,-6.825485529E-1,2.006852120E0,2.269030060E0
3.492615587E1,-4.042373139E-1,2.801084904E-2,2.020122376E0,2.060360849E0
3.493620988E1,-7.945605934E-2,6.654577994E-1,2.037646481E0,2.145029261E0
3.494626387E1,1.678677142E-1,1.166216345E0,2.067392437E0,2.379569629E0
3.495631788E1,2.280279619E-1,1.499825433E0,2.166059523E0,2.644482357E0
3.496637288E1,7.766915023E-2,1.653530460E0,2.305054856E0,2.837864226E0
3.497642687E1,-1.482327640E-1,1.648028376E0,2.417671645E0,2.929693954E0
3.498648088E1,-3.523052680E-1,1.545779139E0,2.463933645E0,2.929935351E0
3.499653488E1,-5.710577917E-1,1.396409823E0,2.511450459E0,2.929752686E0
